consumer_id,time_slot,segment_no,quantity_mw,price_yuan_per_mwh
C1,10,4,2.22,1227.0
C1,10,5,2.22,1174.9
C1,10,6,2.22,1122.8
C1,10,7,2.22,1070.7
C1,10,8,2.22,1018.6
C1,10,9,2.22,966.5
C1,10,10,2.22,914.41
C1,11,1,2.16,1389.45
C1,11,2,2.16,1337.1
C1,11,3,2.16,1284.8
C1,11,4,2.16,1232.5
C1,11,5,2.16,1180.1
C1,11,6,2.16,1127.8
C1,11,7,2.16,1075.5
C1,11,8,2.16,1023.1
C1,11,9,2.16,970.8
C1,11,10,2.16,918.45
C1,12,1,2.17,1371.11
C1,12,2,2.17,1319.5
C1,12,3,2.17,1267.8
C1,12,4,2.17,1216.2
C1,12,5,2.17,1164.5
C1,12,6,2.17,1112.9
C1,12,7,2.17,1061.3
C1,12,8,2.17,1009.6
C1,12,9,2.17,958.0
C1,12,10,2.17,906.33
C1,13,1,2.18,1338.41
C1,13,2,2.18,1288.0
C1,13,3,2.18,1237.6
C1,13,4,2.18,1187.2
C1,13,5,2.18,1136.8
C1,13,6,2.18,1086.4
C1,13,7,2.18,1035.9
C1,13,8,2.18,985.5
C1,13,9,2.18,935.1
C1,13,10,2.18,884.71
C1,14,1,2.16,1329.15
C1,14,2,2.16,1279.1
C1,14,3,2.16,1229.0
C1,14,4,2.16,1179.0
C1,14,5,2.16,1128.9
C1,14,6,2.16,1078.8
C1,14,7,2.16,1028.8
C1,14,8,2.16,978.7
C1,14,9,2.16,928.7
C1,14,10,2.16,878.59
C1,15,1,2.12,1341.1
C1,15,2,2.12,1290.6
C1,15,3,2.12,1240.1
C1,15,4,2.12,1189.6
C1,15,5,2.12,1139.1
C1,15,6,2.12,1088.5
C1,15,7,2.12,1038.0
C1,15,8,2.12,987.5
C1,15,9,2.12,937.0
C1,15,10,2.12,886.49
C1,16,1,2.21,1330.17
C1,16,2,2.21,1280.1
C1,16,3,2.21,1230.0
C1,16,4,2.21,1179.9
C1,16,5,2.21,1129.8
C1,16,6,2.21,1079.7
C1,16,7,2.21,1029.6
C1,16,8,2.21,979.5
C1,16,9,2.21,929.4
C1,16,10,2.21,879.26
C1,17,1,2.18,1334.15
C1,17,2,2.18,1283.9
C1,17,3,2.18,1233.7
C1,17,4,2.18,1183.4
C1,17,5,2.18,1133.2
C1,17,6,2.18,1082.9
C1,17,7,2.18,1032.7
C1,17,8,2.18,982.4
C1,17,9,2.18,932.2
C1,17,10,2.18,881.9
C1,18,1,2.22,1346.38
C1,18,2,2.22,1295.7
C1,18,3,2.22,1245.0
C1,18,4,2.22,1194.2
C1,18,5,2.22,1143.5
C1,18,6,2.22,1092.8
C1,18,7,2.22,1042.1
C1,18,8,2.22,991.4
C1,18,9,2.22,940.7
C1,18,10,2.22,889.98
C1,19,1,2.25,1347.21
C1,19,2,2.25,1296.5
C1,19,3,2.25,1245.7
C1,19,4,2.25,1195.0
C1,19,5,2.25,1144.2
C1,19,6,2.25,1093.5
C1,19,7,2.25,1042.8
C1,19,8,2.25,992.0
C1,19,9,2.25,941.3
C1,19,10,2.25,890.53
C1,20,1,2.29,1375.0
C1,20,2,2.29,1323.2
C1,20,3,2.29,1271.4
C1,20,4,2.29,1219.6
C1,20,5,2.29,1167.8
C1,20,6,2.29,1116.1
C1,20,7,2.29,1064.3
C1,20,8,2.29,1012.5
C1,20,9,2.29,960.7
C1,20,10,2.29,908.9
C1,21,1,2.32,1362.4
C1,21,2,2.32,1311.1
C1,21,3,2.32,1259.8
C1,21,4,2.32,1208.5
C1,21,5,2.32,1157.1
C1,21,6,2.32,1105.8
C1,21,7,2.32,1054.5
C1,21,8,2.32,1003.2
C1,21,9,2.32,951.9
C1,21,10,2.32,900.57
C1,22,1,2.52,1434.1
C1,22,2,2.52,1380.1
C1,22,3,2.52,1326.1
C1,22,4,2.52,1272.1
C1,22,5,2.52,1218.0
C1,22,6,2.52,1164.0
C1,22,7,2.52,1110.0
C1,22,8,2.52,1056.0
C1,22,9,2.52,1002.0
C1,22,10,2.52,947.96
C1,23,1,2.65,1459.76
C1,23,2,2.65,1404.8
C1,23,3,2.65,1349.8
C1,23,4,2.65,1294.8
C1,23,5,2.65,1239.8
C1,23,6,2.65,1184.8
C1,23,7,2.65,1129.9
C1,23,8,2.65,1074.9
C1,23,9,2.65,1019.9
C1,23,10,2.65,964.92
C1,24,1,2.78,1505.24
C1,24,2,2.78,1448.5
C1,24,3,2.78,1391.9
C1,24,4,2.78,1335.2
C1,24,5,2.78,1278.5
C1,24,6,2.78,1221.8
C1,24,7,2.78,1165.1
C1,24,8,2.78,1108.4
C1,24,9,2.78,1051.7
C1,24,10,2.78,994.99
C1,25,1,2.82,1574.8
C1,25,2,2.82,1515.5
C1,25,3,2.82,1456.2
C1,25,4,2.82,1396.9
C1,25,5,2.82,1337.5
C1,25,6,2.82,1278.2
C1,25,7,2.82,1218.9
C1,25,8,2.82,1159.6
C1,25,9,2.82,1100.3
C1,25,10,2.82,1040.97
C1,26,1,3.01,1627.05
C1,26,2,3.01,1565.8
C1,26,3,3.01,1504.5
C1,26,4,3.01,1443.2
C1,26,5,3.01,1381.9
C1,26,6,3.01,1320.6
C1,26,7,3.01,1259.4
C1,26,8,3.01,1198.1
C1,26,9,3.01,1136.8
C1,26,10,3.01,1075.5
C1,27,1,3.16,1673.64
C1,27,2,3.16,1610.6
C1,27,3,3.16,1547.6
C1,27,4,3.16,1484.5
C1,27,5,3.16,1421.5
C1,27,6,3.16,1358.5
C1,27,7,3.16,1295.4
C1,27,8,3.16,1232.4
C1,27,9,3.16,1169.3
C1,27,10,3.16,1106.3
C1,28,1,3.31,1662.52
C1,28,2,3.31,1599.9
C1,28,3,3.31,1537.3
C1,28,4,3.31,1474.7
C1,28,5,3.31,1412.0
C1,28,6,3.31,1349.4
C1,28,7,3.31,1286.8
C1,28,8,3.31,1224.2
C1,28,9,3.31,1161.6
C1,28,10,3.31,1098.96
C1,29,1,3.55,1656.78
C1,29,2,3.55,1594.4
C1,29,3,3.55,1532.0
C1,29,4,3.55,1469.6
C1,29,5,3.55,1407.2
C1,29,6,3.55,1344.8
C1,29,7,3.55,1282.4
C1,29,8,3.55,1220.0
C1,29,9,3.55,1157.6
C1,29,10,3.55,1095.16
C1,30,1,3.70,1611.48
C1,30,2,3.70,1550.8
C1,30,3,3.70,1490.1
C1,30,4,3.70,1429.4
C1,30,5,3.70,1368.7
C1,30,6,3.70,1308.0
C1,30,7,3.70,1247.3
C1,30,8,3.70,1186.6
C1,30,9,3.70,1125.9
C1,30,10,3.70,1065.22
C1,31,1,3.96,1571.1
C1,31,2,3.96,1511.9
C1,31,3,3.96,1452.7
C1,31,4,3.96,1393.6
C1,31,5,3.96,1334.4
C1,31,6,3.96,1275.2
C1,31,7,3.96,1216.0
C1,31,8,3.96,1156.9
C1,31,9,3.96,1097.7
C1,31,10,3.96,1038.52
C1,32,1,4.08,1435.76
C1,32,2,4.08,1381.7
C1,32,3,4.08,1327.6
C1,32,4,4.08,1273.5
C1,32,5,4.08,1219.5
C1,32,6,4.08,1165.4
C1,32,7,4.08,1111.3
C1,32,8,4.08,1057.2
C1,32,9,4.08,1003.1
C1,32,10,4.08,949.07
C1,33,1,4.15,1676.97
C1,33,2,4.15,1613.8
C1,33,3,4.15,1550.6
C1,33,4,4.15,1487.5
C1,33,5,4.15,1424.3
C1,33,6,4.15,1361.2
C1,33,7,4.15,1298.0
C1,33,8,4.15,1234.8
C1,33,9,4.15,1171.7
C1,33,10,4.15,1108.51
C1,34,1,4.30,1518.67
C1,34,2,4.30,1461.5
C1,34,3,4.30,1404.3
C1,34,4,4.30,1347.1
C1,34,5,4.30,1289.9
C1,34,6,4.30,1232.7
C1,34,7,4.30,1175.5
C1,34,8,4.30,1118.3
C1,34,9,4.30,1061.1
C1,34,10,4.30,1003.87
C1,35,1,4.38,1483.56
C1,35,2,4.38,1427.7
C1,35,3,4.38,1371.8
C1,35,4,4.38,1315.9
C1,35,5,4.38,1260.0
C1,35,6,4.38,1204.2
C1,35,7,4.38,1148.3
C1,35,8,4.38,1092.4
C1,35,9,4.38,1036.5
C1,35,10,4.38,980.66
C1,36,1,4.54,1314.98
C1,36,2,4.54,1265.5
C1,36,3,4.54,1215.9
C1,36,4,4.54,1166.4
C1,36,5,4.54,1116.9
C1,36,6,4.54,1067.3
C1,36,7,4.54,1017.8
C1,36,8,4.54,968.3
C1,36,9,4.54,918.7
C1,36,10,4.54,869.22
C1,37,1,4.71,1528.39
C1,37,2,4.71,1470.8
C1,37,3,4.71,1413.3
C1,37,4,4.71,1355.7
C1,37,5,4.71,1298.1
C1,37,6,4.71,1240.6
C1,37,7,4.71,1183.0
C1,37,8,4.71,1125.4
C1,37,9,4.71,1067.9
C1,37,10,4.71,1010.3
C1,38,1,4.68,1351.84
C1,38,2,4.68,1300.9
C1,38,3,4.68,1250.0
C1,38,4,4.68,1199.1
C1,38,5,4.68,1148.2
C1,38,6,4.68,1097.3
C1,38,7,4.68,1046.3
C1,38,8,4.68,995.4
C1,38,9,4.68,944.5
C1,38,10,4.68,893.59
C1,39,1,4.63,1204.19
C1,39,2,4.63,1158.8
C1,39,3,4.63,1113.5
C1,39,4,4.63,1068.1
C1,39,5,4.63,1022.8
C1,39,6,4.63,977.4
C1,39,7,4.63,932.1
C1,39,8,4.63,886.7
C1,39,9,4.63,841.3
C1,39,10,4.63,795.99
C1,40,1,4.84,1067.1
C1,40,2,4.84,1026.9
C1,40,3,4.84,986.7
C1,40,4,4.84,946.5
C1,40,5,4.84,906.3
C1,40,6,4.84,866.1
C1,40,7,4.84,825.9
C1,40,8,4.84,785.8
C1,40,9,4.84,745.6
C1,40,10,4.84,705.37
C1,41,1,4.70,1343.13
C1,41,2,4.70,1292.5
C1,41,3,4.70,1242.0
C1,41,4,4.70,1191.4
C1,41,5,4.70,1140.8
C1,41,6,4.70,1090.2
C1,41,7,4.70,1039.6
C1,41,8,4.70,989.0
C1,41,9,4.70,938.4
C1,41,10,4.70,887.84
C1,42,1,4.70,1128.05
C1,42,2,4.70,1085.6
C1,42,3,4.70,1043.1
C1,42,4,4.70,1000.6
C1,42,5,4.70,958.1
C1,42,6,4.70,915.6
C1,42,7,4.70,873.1
C1,42,8,4.70,830.6
C1,42,9,4.70,788.1
C1,42,10,4.70,745.66
C1,43,1,4.75,1046.26
C1,43,2,4.75,1006.9
C1,43,3,4.75,967.4
C1,43,4,4.75,928.0
C1,43,5,4.75,888.6
C1,43,6,4.75,849.2
C1,43,7,4.75,809.8
C1,43,8,4.75,770.4
C1,43,9,4.75,731.0
C1,43,10,4.75,691.59
C1,44,1,4.75,972.89
C1,44,2,4.75,936.2
C1,44,3,4.75,899.6
C1,44,4,4.75,863.0
C1,44,5,4.75,826.3
C1,44,6,4.75,789.7
C1,44,7,4.75,753.0
C1,44,8,4.75,716.4
C1,44,9,4.75,679.7
C1,44,10,4.75,643.1
C1,45,1,4.70,990.21
C1,45,2,4.70,952.9
C1,45,3,4.70,915.6
C1,45,4,4.70,878.3
C1,45,5,4.70,841.0
C1,45,6,4.70,803.7
C1,45,7,4.70,766.4
C1,45,8,4.70,729.1
C1,45,9,4.70,691.8
C1,45,10,4.70,654.55
C1,46,1,4.79,870.72
C1,46,2,4.79,837.9
C1,46,3,4.79,805.1
C1,46,4,4.79,772.3
C1,46,5,4.79,739.5
C1,46,6,4.79,706.7
C1,46,7,4.79,673.9
C1,46,8,4.79,641.2
C1,46,9,4.79,608.4
C1,46,10,4.79,575.56
C1,47,1,4.77,818.02
C1,47,2,4.77,787.2
C1,47,3,4.77,756.4
C1,47,4,4.77,725.6
C1,47,5,4.77,694.8
C1,47,6,4.77,664.0
C1,47,7,4.77,633.2
C1,47,8,4.77,602.3
C1,47,9,4.77,571.5
C1,47,10,4.77,540.72
C1,48,1,4.78,708.16
C1,48,2,4.78,681.5
C1,48,3,4.78,654.8
C1,48,4,4.78,628.1
C1,48,5,4.78,601.5
C1,48,6,4.78,574.8
C1,48,7,4.78,548.1
C1,48,8,4.78,521.4
C1,48,9,4.78,494.8
C1,48,10,4.78,468.1
C1,49,1,4.73,968.82
C1,49,2,4.73,932.3
C1,49,3,4.73,895.8
C1,49,4,4.73,859.3
C1,49,5,4.73,822.9
C1,49,6,4.73,786.4
C1,49,7,4.73,749.9
C1,49,8,4.73,713.4
C1,49,9,4.73,676.9
C1,49,10,4.73,640.4
C1,50,1,4.65,879.98
C1,50,2,4.65,846.8
C1,50,3,4.65,813.7
C1,50,4,4.65,780.6
C1,50,5,4.65,747.4
C1,50,6,4.65,714.3
C1,50,7,4.65,681.1
C1,50,8,4.65,648.0
C1,50,9,4.65,614.8
C1,50,10,4.65,581.69
C1,51,1,4.67,897.68
C1,51,2,4.67,863.9
C1,51,3,4.67,830.1
C1,51,4,4.67,796.2
C1,51,5,4.67,762.4
C1,51,6,4.67,728.6
C1,51,7,4.67,694.8
C1,51,8,4.67,661.0
C1,51,9,4.67,627.2
C1,51,10,4.67,593.38
C1,52,1,4.67,918.43
C1,52,2,4.67,883.8
C1,52,3,4.67,849.2
C1,52,4,4.67,814.7
C1,52,5,4.67,780.1
C1,52,6,4.67,745.5
C1,52,7,4.67,710.9
C1,52,8,4.67,676.3
C1,52,9,4.67,641.7
C1,52,10,4.67,607.1
C1,53,1,4.54,1152.22
C1,53,2,4.54,1108.8
C1,53,3,4.54,1065.4
C1,53,4,4.54,1022.0
C1,53,5,4.54,978.6
C1,53,6,4.54,935.2
C1,53,7,4.54,891.8
C1,53,8,4.54,848.4
C1,53,9,4.54,805.0
C1,53,10,4.54,761.64
C1,54,1,4.43,1039.86
C1,54,2,4.43,1000.7
C1,54,3,4.43,961.5
C1,54,4,4.43,922.4
C1,54,5,4.43,883.2
C1,54,6,4.43,844.0
C1,54,7,4.43,804.9
C1,54,8,4.43,765.7
C1,54,9,4.43,726.5
C1,54,10,4.43,687.37
C1,55,1,4.52,1063.11
C1,55,2,4.52,1023.1
C1,55,3,4.52,983.0
C1,55,4,4.52,943.0
C1,55,5,4.52,902.9
C1,55,6,4.52,862.9
C1,55,7,4.52,822.9
C1,55,8,4.52,782.8
C1,55,9,4.52,742.8
C1,55,10,4.52,702.74
C1,56,1,4.47,1036.07
C1,56,2,4.47,997.0
C1,56,3,4.47,958.0
C1,56,4,4.47,919.0
C1,56,5,4.47,880.0
C1,56,6,4.47,841.0
C1,56,7,4.47,801.9
C1,56,8,4.47,762.9
C1,56,9,4.47,723.9
C1,56,10,4.47,684.86
C1,57,1,4.48,966.69
C1,57,2,4.48,930.3
C1,57,3,4.48,893.9
C1,57,4,4.48,857.5
C1,57,5,4.48,821.1
C1,57,6,4.48,784.6
C1,57,7,4.48,748.2
C1,57,8,4.48,711.8
C1,57,9,4.48,675.4
C1,57,10,4.48,639.0
C1,58,1,4.54,1065.24
C1,58,2,4.54,1025.1
C1,58,3,4.54,985.0
C1,58,4,4.54,944.9
C1,58,5,4.54,904.8
C1,58,6,4.54,864.6
C1,58,7,4.54,824.5
C1,58,8,4.54,784.4
C1,58,9,4.54,744.3
C1,58,10,4.54,704.14
C1,59,1,4.60,1133.51
C1,59,2,4.60,1090.8
C1,59,3,4.60,1048.1
C1,59,4,4.60,1005.4
C1,59,5,4.60,962.7
C1,59,6,4.60,920.0
C1,59,7,4.60,877.4
C1,59,8,4.60,834.7
C1,59,9,4.60,792.0
C1,59,10,4.60,749.27
C1,60,1,4.70,1157.78
C1,60,2,4.70,1114.2
C1,60,3,4.70,1070.6
C1,60,4,4.70,1027.0
C1,60,5,4.70,983.3
C1,60,6,4.70,939.7
C1,60,7,4.70,896.1
C1,60,8,4.70,852.5
C1,60,9,4.70,808.9
C1,60,10,4.70,765.31
C1,61,1,4.80,1012.26
C1,61,2,4.80,974.1
C1,61,3,4.80,936.0
C1,61,4,4.80,897.9
C1,61,5,4.80,859.8
C1,61,6,4.80,821.6
C1,61,7,4.80,783.5
C1,61,8,4.80,745.4
C1,61,9,4.80,707.2
C1,61,10,4.80,669.12
C1,62,1,4.76,1138.98
C1,62,2,4.76,1096.1
C1,62,3,4.76,1053.2
C1,62,4,4.76,1010.3
C1,62,5,4.76,967.4
C1,62,6,4.76,924.5
C1,62,7,4.76,881.6
C1,62,8,4.76,838.7
C1,62,9,4.76,795.8
C1,62,10,4.76,752.88
C1,63,1,4.83,1255.51
C1,63,2,4.83,1208.2
C1,63,3,4.83,1160.9
C1,63,4,4.83,1113.6
C1,63,5,4.83,1066.4
C1,63,6,4.83,1019.1
C1,63,7,4.83,971.8
C1,63,8,4.83,924.5
C1,63,9,4.83,877.2
C1,63,10,4.83,829.91
C1,64,1,4.81,1389.45
C1,64,2,4.81,1337.1
C1,64,3,4.81,1284.8
C1,64,4,4.81,1232.5
C1,64,5,4.81,1180.1
C1,64,6,4.81,1127.8
C1,64,7,4.81,1075.5
C1,64,8,4.81,1023.1
C1,64,9,4.81,970.8
C1,64,10,4.81,918.45
C1,65,1,4.96,1085.35
C1,65,2,4.96,1044.5
C1,65,3,4.96,1003.6
C1,65,4,4.96,962.7
C1,65,5,4.96,921.8
C1,65,6,4.96,881.0
C1,65,7,4.96,840.1
C1,65,8,4.96,799.2
C1,65,9,4.96,758.3
C1,65,10,4.96,717.43
C1,66,1,5.07,1367.68
C1,66,2,5.07,1316.2
C1,66,3,5.07,1264.7
C1,66,4,5.07,1213.1
C1,66,5,5.07,1161.6
C1,66,6,5.07,1110.1
C1,66,7,5.07,1058.6
C1,66,8,5.07,1007.1
C1,66,9,5.07,955.6
C1,66,10,5.07,904.06
C1,67,1,5.19,1542.75
C1,67,2,5.19,1484.6
C1,67,3,5.19,1426.5
C1,67,4,5.19,1368.4
C1,67,5,5.19,1310.3
C1,67,6,5.19,1252.2
C1,67,7,5.19,1194.1
C1,67,8,5.19,1136.0
C1,67,9,5.19,1077.9
C1,67,10,5.19,1019.79
C1,68,1,5.34,1671.05
C1,68,2,5.34,1608.1
C1,68,3,5.34,1545.2
C1,68,4,5.34,1482.2
C1,68,5,5.34,1419.3
C1,68,6,5.34,1356.4
C1,68,7,5.34,1293.4
C1,68,8,5.34,1230.5
C1,68,9,5.34,1167.5
C1,68,10,5.34,1104.59
C1,69,1,5.55,1435.67
C1,69,2,5.55,1381.6
C1,69,3,5.55,1327.5
C1,69,4,5.55,1273.4
C1,69,5,5.55,1219.4
C1,69,6,5.55,1165.3
C1,69,7,5.55,1111.2
C1,69,8,5.55,1057.1
C1,69,9,5.55,1003.1
C1,69,10,5.55,949.0
C1,70,1,5.65,1654.93
C1,70,2,5.65,1592.6
C1,70,3,5.65,1530.3
C1,70,4,5.65,1467.9
C1,70,5,5.65,1405.6
C1,70,6,5.65,1343.3
C1,70,7,5.65,1280.9
C1,70,8,5.65,1218.6
C1,70,9,5.65,1156.3
C1,70,10,5.65,1093.94
C1,71,1,5.58,1741.72
C1,71,2,5.58,1676.1
C1,71,3,5.58,1610.5
C1,71,4,5.58,1544.9
C1,71,5,5.58,1479.3
C1,71,6,5.58,1413.7
C1,71,7,5.58,1348.1
C1,71,8,5.58,1282.5
C1,71,9,5.58,1216.9
C1,71,10,5.58,1151.31
C1,72,1,5.73,1903.64
C1,72,2,5.73,1831.9
C1,72,3,5.73,1760.2
C1,72,4,5.73,1688.5
C1,72,5,5.73,1616.8
C1,72,6,5.73,1545.1
C1,72,7,5.73,1473.4
C1,72,8,5.73,1401.7
C1,72,9,5.73,1330.0
C1,72,10,5.73,1258.34
C1,73,1,5.86,1682.16
C1,73,2,5.86,1618.8
C1,73,3,5.86,1555.4
C1,73,4,5.86,1492.1
C1,73,5,5.86,1428.7
C1,73,6,5.86,1365.4
C1,73,7,5.86,1302.0
C1,73,8,5.86,1238.7
C1,73,9,5.86,1175.3
C1,73,10,5.86,1111.94
C1,74,1,5.81,1840.19
C1,74,2,5.81,1770.9
C1,74,3,5.81,1701.6
C1,74,4,5.81,1632.3
C1,74,5,5.81,1563.0
C1,74,6,5.81,1493.6
C1,74,7,5.81,1424.3
C1,74,8,5.81,1355.0
C1,74,9,5.81,1285.7
C1,74,10,5.81,1216.4
C1,75,1,5.98,1952.27
C1,75,2,5.98,1878.7
C1,75,3,5.98,1805.2
C1,75,4,5.98,1731.7
C1,75,5,5.98,1658.1
C1,75,6,5.98,1584.6
C1,75,7,5.98,1511.1
C1,75,8,5.98,1437.5
C1,75,9,5.98,1364.0
C1,75,10,5.98,1290.48
C1,76,1,5.81,2044.25
C1,76,2,5.81,1967.3
C1,76,3,5.81,1890.3
C1,76,4,5.81,1813.3
C1,76,5,5.81,1736.3
C1,76,6,5.81,1659.3
C1,76,7,5.81,1582.3
C1,76,8,5.81,1505.3
C1,76,9,5.81,1428.3
C1,76,10,5.81,1351.28
C1,77,1,6.01,1809.16
C1,77,2,6.01,1741.0
C1,77,3,6.01,1672.9
C1,77,4,6.01,1604.7
C1,77,5,6.01,1536.6
C1,77,6,6.01,1468.4
C1,77,7,6.01,1400.3
C1,77,8,6.01,1332.2
C1,77,9,6.01,1264.0
C1,77,10,6.01,1195.88
C1,78,1,5.99,1911.51
C1,78,2,5.99,1839.5
C1,78,3,5.99,1767.5
C1,78,4,5.99,1695.5
C1,78,5,5.99,1623.5
C1,78,6,5.99,1551.5
C1,78,7,5.99,1479.5
C1,78,8,5.99,1407.5
C1,78,9,5.99,1335.5
C1,78,10,5.99,1263.54
C1,79,1,5.89,1945.32
C1,79,2,5.89,1872.1
C1,79,3,5.89,1798.8
C1,79,4,5.89,1725.5
C1,79,5,5.89,1652.2
C1,79,6,5.89,1579.0
C1,79,7,5.89,1505.7
C1,79,8,5.89,1432.4
C1,79,9,5.89,1359.2
C1,79,10,5.89,1285.89
C1,80,1,5.95,2033.6
C1,80,2,5.95,1957.0
C1,80,3,5.95,1880.4
C1,80,4,5.95,1803.8
C1,80,5,5.95,1727.2
C1,80,6,5.95,1650.6
C1,80,7,5.95,1574.0
C1,80,8,5.95,1497.4
C1,80,9,5.95,1420.8
C1,80,10,5.95,1344.24
C1,81,1,5.76,2073.43
C1,81,2,5.76,1995.3
C1,81,3,5.76,1917.2
C1,81,4,5.76,1839.1
C1,81,5,5.76,1761.0
C1,81,6,5.76,1683.0
C1,81,7,5.76,1604.9
C1,81,8,5.76,1526.8
C1,81,9,5.76,1448.7
C1,81,10,5.76,1370.57
C1,82,1,5.79,2037.95
C1,82,2,5.79,1961.2
C1,82,3,5.79,1884.4
C1,82,4,5.79,1807.7
C1,82,5,5.79,1730.9
C1,82,6,5.79,1654.2
C1,82,7,5.79,1577.4
C1,82,8,5.79,1500.6
C1,82,9,5.79,1423.9
C1,82,10,5.79,1347.12
C1,83,1,5.71,2024.98
C1,83,2,5.71,1948.7
C1,83,3,5.71,1872.4
C1,83,4,5.71,1796.2
C1,83,5,5.71,1719.9
C1,83,6,5.71,1643.6
C1,83,7,5.71,1567.4
C1,83,8,5.71,1491.1
C1,83,9,5.71,1414.8
C1,83,10,5.71,1338.55
C1,84,1,5.60,1966.72
C1,84,2,5.60,1892.6
C1,84,3,5.60,1818.6
C1,84,4,5.60,1744.5
C1,84,5,5.60,1670.4
C1,84,6,5.60,1596.3
C1,84,7,5.60,1522.3
C1,84,8,5.60,1448.2
C1,84,9,5.60,1374.1
C1,84,10,5.60,1300.04
C1,85,1,5.56,1948.66
C1,85,2,5.56,1875.3
C1,85,3,5.56,1801.9
C1,85,4,5.56,1728.5
C1,85,5,5.56,1655.1
C1,85,6,5.56,1581.7
C1,85,7,5.56,1508.3
C1,85,8,5.56,1434.9
C1,85,9,5.56,1361.5
C1,85,10,5.56,1288.1
C1,86,1,5.39,1868.62
C1,86,2,5.39,1798.2
C1,86,3,5.39,1727.9
C1,86,4,5.39,1657.5
C1,86,5,5.39,1587.1
C1,86,6,5.39,1516.7
C1,86,7,5.39,1446.3
C1,86,8,5.39,1376.0
C1,86,9,5.39,1305.6
C1,86,10,5.39,1235.19
C1,87,1,5.23,1825.83
C1,87,2,5.23,1757.1
C1,87,3,5.23,1688.3
C1,87,4,5.23,1619.5
C1,87,5,5.23,1550.8
C1,87,6,5.23,1482.0
C1,87,7,5.23,1413.2
C1,87,8,5.23,1344.4
C1,87,9,5.23,1275.7
C1,87,10,5.23,1206.9
C1,88,1,4.94,1768.12
C1,88,2,4.94,1701.5
C1,88,3,4.94,1634.9
C1,88,4,4.94,1568.3
C1,88,5,4.94,1501.7
C1,88,6,4.94,1435.1
C1,88,7,4.94,1368.5
C1,88,8,4.94,1302.0
C1,88,9,4.94,1235.4
C1,88,10,4.94,1168.76
C1,89,1,4.91,1838.24
C1,89,2,4.91,1769.0
C1,89,3,4.91,1699.8
C1,89,4,4.91,1630.5
C1,89,5,4.91,1561.3
C1,89,6,4.91,1492.1
C1,89,7,4.91,1422.8
