consumer_id,time_slot,segment_no,quantity_mw,price_yuan_per_mwh
C1,9,9,2.42,954.0
C1,9,10,2.42,902.59
C1,10,1,2.36,1350.08
C1,10,2,2.36,1299.2
C1,10,3,2.36,1248.4
C1,10,4,2.36,1197.5
C1,10,5,2.36,1146.7
C1,10,6,2.36,1095.8
C1,10,7,2.36,1045.0
C1,10,8,2.36,994.1
C1,10,9,2.36,943.3
C1,10,10,2.36,892.43
C1,11,1,2.36,1340.91
C1,11,2,2.36,1290.4
C1,11,3,2.36,1239.9
C1,11,4,2.36,1189.4
C1,11,5,2.36,1138.9
C1,11,6,2.36,1088.4
C1,11,7,2.36,1037.9
C1,11,8,2.36,987.4
C1,11,9,2.36,936.9
C1,11,10,2.36,886.37
C1,12,1,2.35,1328.5
C1,12,2,2.35,1278.5
C1,12,3,2.35,1228.4
C1,12,4,2.35,1178.4
C1,12,5,2.35,1128.3
C1,12,6,2.35,1078.3
C1,12,7,2.35,1028.3
C1,12,8,2.35,978.2
C1,12,9,2.35,928.2
C1,12,10,2.35,878.16
C1,13,1,2.37,1346.84
C1,13,2,2.37,1296.1
C1,13,3,2.37,1245.4
C1,13,4,2.37,1194.7
C1,13,5,2.37,1143.9
C1,13,6,2.37,1093.2
C1,13,7,2.37,1042.5
C1,13,8,2.37,991.7
C1,13,9,2.37,941.0
C1,13,10,2.37,890.28
C1,14,1,2.34,1348.69
C1,14,2,2.34,1297.9
C1,14,3,2.34,1247.1
C1,14,4,2.34,1196.3
C1,14,5,2.34,1145.5
C1,14,6,2.34,1094.7
C1,14,7,2.34,1043.9
C1,14,8,2.34,993.1
C1,14,9,2.34,942.3
C1,14,10,2.34,891.51
C1,15,1,2.36,1354.99
C1,15,2,2.36,1304.0
C1,15,3,2.36,1252.9
C1,15,4,2.36,1201.9
C1,15,5,2.36,1150.8
C1,15,6,2.36,1099.8
C1,15,7,2.36,1048.8
C1,15,8,2.36,997.7
C1,15,9,2.36,946.7
C1,15,10,2.36,895.67
C1,16,1,2.43,1361.2
C1,16,2,2.43,1309.9
C1,16,3,2.43,1258.7
C1,16,4,2.43,1207.4
C1,16,5,2.43,1156.1
C1,16,6,2.43,1104.9
C1,16,7,2.43,1053.6
C1,16,8,2.43,1002.3
C1,16,9,2.43,951.0
C1,16,10,2.43,899.77
C1,17,1,2.51,1306.64
C1,17,2,2.51,1257.4
C1,17,3,2.51,1208.2
C1,17,4,2.51,1159.0
C1,17,5,2.51,1109.8
C1,17,6,2.51,1060.6
C1,17,7,2.51,1011.4
C1,17,8,2.51,962.1
C1,17,9,2.51,912.9
C1,17,10,2.51,863.71
C1,18,1,2.51,1354.16
C1,18,2,2.51,1303.2
C1,18,3,2.51,1252.2
C1,18,4,2.51,1201.1
C1,18,5,2.51,1150.1
C1,18,6,2.51,1099.1
C1,18,7,2.51,1048.1
C1,18,8,2.51,997.1
C1,18,9,2.51,946.1
C1,18,10,2.51,895.12
C1,19,1,2.51,1367.68
C1,19,2,2.51,1316.2
C1,19,3,2.51,1264.7
C1,19,4,2.51,1213.1
C1,19,5,2.51,1161.6
C1,19,6,2.51,1110.1
C1,19,7,2.51,1058.6
C1,19,8,2.51,1007.1
C1,19,9,2.51,955.6
C1,19,10,2.51,904.06
C1,20,1,2.54,1384.36
C1,20,2,2.54,1332.2
C1,20,3,2.54,1280.1
C1,20,4,2.54,1227.9
C1,20,5,2.54,1175.8
C1,20,6,2.54,1123.6
C1,20,7,2.54,1071.5
C1,20,8,2.54,1019.4
C1,20,9,2.54,967.2
C1,20,10,2.54,915.08
C1,21,1,2.53,1377.5
C1,21,2,2.53,1325.6
C1,21,3,2.53,1273.7
C1,21,4,2.53,1221.9
C1,21,5,2.53,1170.0
C1,21,6,2.53,1118.1
C1,21,7,2.53,1066.2
C1,21,8,2.53,1014.3
C1,21,9,2.53,962.4
C1,21,10,2.53,910.55
C1,22,1,2.69,1442.16
C1,22,2,2.69,1387.8
C1,22,3,2.69,1333.5
C1,22,4,2.69,1279.2
C1,22,5,2.69,1224.9
C1,22,6,2.69,1170.6
C1,22,7,2.69,1116.2
C1,22,8,2.69,1061.9
C1,22,9,2.69,1007.6
C1,22,10,2.69,953.29
C1,23,1,2.77,1482.17
C1,23,2,2.77,1426.3
C1,23,3,2.77,1370.5
C1,23,4,2.77,1314.7
C1,23,5,2.77,1258.9
C1,23,6,2.77,1203.0
C1,23,7,2.77,1147.2
C1,23,8,2.77,1091.4
C1,23,9,2.77,1035.6
C1,23,10,2.77,979.74
C1,24,1,2.95,1572.12
C1,24,2,2.95,1512.9
C1,24,3,2.95,1453.7
C1,24,4,2.95,1394.5
C1,24,5,2.95,1335.3
C1,24,6,2.95,1276.1
C1,24,7,2.95,1216.8
C1,24,8,2.95,1157.6
C1,24,9,2.95,1098.4
C1,24,10,2.95,1039.2
C1,25,1,3.01,1564.43
C1,25,2,3.01,1505.5
C1,25,3,3.01,1446.6
C1,25,4,3.01,1387.7
C1,25,5,3.01,1328.7
C1,25,6,3.01,1269.8
C1,25,7,3.01,1210.9
C1,25,8,3.01,1152.0
C1,25,9,3.01,1093.0
C1,25,10,3.01,1034.11
C1,26,1,3.22,1583.32
C1,26,2,3.22,1523.7
C1,26,3,3.22,1464.0
C1,26,4,3.22,1404.4
C1,26,5,3.22,1344.8
C1,26,6,3.22,1285.1
C1,26,7,3.22,1225.5
C1,26,8,3.22,1165.9
C1,26,9,3.22,1106.2
C1,26,10,3.22,1046.6
C1,27,1,3.52,1631.31
C1,27,2,3.52,1569.9
C1,27,3,3.52,1508.4
C1,27,4,3.52,1447.0
C1,27,5,3.52,1385.5
C1,27,6,3.52,1324.1
C1,27,7,3.52,1262.7
C1,27,8,3.52,1201.2
C1,27,9,3.52,1139.8
C1,27,10,3.52,1078.32
C1,28,1,3.75,1601.48
C1,28,2,3.75,1541.2
C1,28,3,3.75,1480.8
C1,28,4,3.75,1420.5
C1,28,5,3.75,1360.2
C1,28,6,3.75,1299.9
C1,28,7,3.75,1239.6
C1,28,8,3.75,1179.2
C1,28,9,3.75,1118.9
C1,28,10,3.75,1058.61
C1,29,1,3.85,1718.84
C1,29,2,3.85,1654.1
C1,29,3,3.85,1589.4
C1,29,4,3.85,1524.6
C1,29,5,3.85,1459.9
C1,29,6,3.85,1395.1
C1,29,7,3.85,1330.4
C1,29,8,3.85,1265.7
C1,29,9,3.85,1200.9
C1,29,10,3.85,1136.18
C1,30,1,3.96,1586.29
C1,30,2,3.96,1526.5
C1,30,3,3.96,1466.8
C1,30,4,3.96,1407.0
C1,30,5,3.96,1347.3
C1,30,6,3.96,1287.6
C1,30,7,3.96,1227.8
C1,30,8,3.96,1168.1
C1,30,9,3.96,1108.3
C1,30,10,3.96,1048.56
C1,31,1,4.16,1533.3
C1,31,2,4.16,1475.5
C1,31,3,4.16,1417.8
C1,31,4,4.16,1360.0
C1,31,5,4.16,1302.3
C1,31,6,4.16,1244.5
C1,31,7,4.16,1186.8
C1,31,8,4.16,1129.0
C1,31,9,4.16,1071.3
C1,31,10,4.16,1013.54
C1,32,1,4.15,1473.84
C1,32,2,4.15,1418.3
C1,32,3,4.15,1362.8
C1,32,4,4.15,1307.3
C1,32,5,4.15,1251.8
C1,32,6,4.15,1196.3
C1,32,7,4.15,1140.8
C1,32,8,4.15,1085.3
C1,32,9,4.15,1029.7
C1,32,10,4.15,974.23
C1,33,1,4.34,1656.78
C1,33,2,4.34,1594.4
C1,33,3,4.34,1532.0
C1,33,4,4.34,1469.6
C1,33,5,4.34,1407.2
C1,33,6,4.34,1344.8
C1,33,7,4.34,1282.4
C1,33,8,4.34,1220.0
C1,33,9,4.34,1157.6
C1,33,10,4.34,1095.16
C1,34,1,4.50,1513.85
C1,34,2,4.50,1456.8
C1,34,3,4.50,1399.8
C1,34,4,4.50,1342.8
C1,34,5,4.50,1285.8
C1,34,6,4.50,1228.8
C1,34,7,4.50,1171.7
C1,34,8,4.50,1114.7
C1,34,9,4.50,1057.7
C1,34,10,4.50,1000.68
C1,35,1,4.67,1419.28
C1,35,2,4.67,1365.8
C1,35,3,4.67,1312.4
C1,35,4,4.67,1258.9
C1,35,5,4.67,1205.5
C1,35,6,4.67,1152.0
C1,35,7,4.67,1098.5
C1,35,8,4.67,1045.1
C1,35,9,4.67,991.6
C1,35,10,4.67,938.17
C1,36,1,4.81,1227.35
C1,36,2,4.81,1181.1
C1,36,3,4.81,1134.9
C1,36,4,4.81,1088.7
C1,36,5,4.81,1042.4
C1,36,6,4.81,996.2
C1,36,7,4.81,950.0
C1,36,8,4.81,903.8
C1,36,9,4.81,857.5
C1,36,10,4.81,811.3
C1,37,1,4.87,1482.91
C1,37,2,4.87,1427.1
C1,37,3,4.87,1371.2
C1,37,4,4.87,1315.4
C1,37,5,4.87,1259.5
C1,37,6,4.87,1203.6
C1,37,7,4.87,1147.8
C1,37,8,4.87,1091.9
C1,37,9,4.87,1036.1
C1,37,10,4.87,980.23
C1,38,1,5.03,1292.0
C1,38,2,5.03,1243.3
C1,38,3,5.03,1194.7
C1,38,4,5.03,1146.0
C1,38,5,5.03,1097.4
C1,38,6,5.03,1048.7
C1,38,7,5.03,1000.0
C1,38,8,5.03,951.4
C1,38,9,5.03,902.7
C1,38,10,5.03,854.04
C1,39,1,5.31,1049.68
C1,39,2,5.31,1010.1
C1,39,3,5.31,970.6
C1,39,4,5.31,931.1
C1,39,5,5.31,891.5
C1,39,6,5.31,852.0
C1,39,7,5.31,812.5
C1,39,8,5.31,772.9
C1,39,9,5.31,733.4
C1,39,10,5.31,693.86
C1,40,1,5.29,885.36
C1,40,2,5.29,852.0
C1,40,3,5.29,818.7
C1,40,4,5.29,785.3
C1,40,5,5.29,752.0
C1,40,6,5.29,718.6
C1,40,7,5.29,685.3
C1,40,8,5.29,651.9
C1,40,9,5.29,618.6
C1,40,10,5.29,585.24
C1,41,1,5.21,1126.29
C1,41,2,5.21,1083.9
C1,41,3,5.21,1041.4
C1,41,4,5.21,999.0
C1,41,5,5.21,956.6
C1,41,6,5.21,914.2
C1,41,7,5.21,871.8
C1,41,8,5.21,829.3
C1,41,9,5.21,786.9
C1,41,10,5.21,744.5
C1,42,1,5.25,942.88
C1,42,2,5.25,907.4
C1,42,3,5.25,871.9
C1,42,4,5.25,836.3
C1,42,5,5.25,800.8
C1,42,6,5.25,765.3
C1,42,7,5.25,729.8
C1,42,8,5.25,694.3
C1,42,9,5.25,658.8
C1,42,10,5.25,623.26
C1,43,1,5.27,773.74
C1,43,2,5.27,744.6
C1,43,3,5.27,715.5
C1,43,4,5.27,686.3
C1,43,5,5.27,657.2
C1,43,6,5.27,628.0
C1,43,7,5.27,598.9
C1,43,8,5.27,569.7
C1,43,9,5.27,540.6
C1,43,10,5.27,511.45
C1,44,1,5.23,555.78
C1,44,2,5.23,534.8
C1,44,3,5.23,513.9
C1,44,4,5.23,493.0
C1,44,5,5.23,472.0
C1,44,6,5.23,451.1
C1,44,7,5.23,430.2
C1,44,8,5.23,409.2
C1,44,9,5.23,388.3
C1,44,10,5.23,367.38
C1,45,1,5.23,749.19
C1,45,2,5.23,721.0
C1,45,3,5.23,692.8
C1,45,4,5.23,664.5
C1,45,5,5.23,636.3
C1,45,6,5.23,608.1
C1,45,7,5.23,579.9
C1,45,8,5.23,551.7
C1,45,9,5.23,523.4
C1,45,10,5.23,495.23
C1,46,1,5.10,612.1
C1,46,2,5.10,589.0
C1,46,3,5.10,566.0
C1,46,4,5.10,542.9
C1,46,5,5.10,519.9
C1,46,6,5.10,496.8
C1,46,7,5.10,473.8
C1,46,8,5.10,450.7
C1,46,9,5.10,427.7
C1,46,10,5.10,404.61
C1,47,1,5.14,541.51
C1,47,2,5.14,521.1
C1,47,3,5.14,500.7
C1,47,4,5.14,480.3
C1,47,5,5.14,459.9
C1,47,6,5.14,439.5
C1,47,7,5.14,419.1
C1,47,8,5.14,398.7
C1,47,9,5.14,378.3
C1,47,10,5.14,357.95
C1,48,1,4.96,474.08
C1,48,2,4.96,456.2
C1,48,3,4.96,438.4
C1,48,4,4.96,420.5
C1,48,5,4.96,402.7
C1,48,6,4.96,384.8
C1,48,7,4.96,366.9
C1,48,8,4.96,349.1
C1,48,9,4.96,331.2
C1,48,10,4.96,313.38
C1,49,1,4.87,625.16
C1,49,2,4.87,601.6
C1,49,3,4.87,578.1
C1,49,4,4.87,554.5
C1,49,5,4.87,531.0
C1,49,6,4.87,507.4
C1,49,7,4.87,483.9
C1,49,8,4.87,460.3
C1,49,9,4.87,436.8
C1,49,10,4.87,413.24
C1,50,1,4.76,430.45
C1,50,2,4.76,414.2
C1,50,3,4.76,398.0
C1,50,4,4.76,381.8
C1,50,5,4.76,365.6
C1,50,6,4.76,349.4
C1,50,7,4.76,333.2
C1,50,8,4.76,317.0
C1,50,9,4.76,300.8
C1,50,10,4.76,284.54
C1,51,1,4.64,422.49
C1,51,2,4.64,406.6
C1,51,3,4.64,390.7
C1,51,4,4.64,374.8
C1,51,5,4.64,358.8
C1,51,6,4.64,342.9
C1,51,7,4.64,327.0
C1,51,8,4.64,311.1
C1,51,9,4.64,295.2
C1,51,10,4.64,279.27
C1,52,1,4.68,370.52
C1,52,2,4.68,356.6
C1,52,3,4.68,342.6
C1,52,4,4.68,328.7
C1,52,5,4.68,314.7
C1,52,6,4.68,300.7
C1,52,7,4.68,286.8
C1,52,8,4.68,272.8
C1,52,9,4.68,258.9
C1,52,10,4.68,244.92
C1,53,1,4.63,419.15
C1,53,2,4.63,403.4
C1,53,3,4.63,387.6
C1,53,4,4.63,371.8
C1,53,5,4.63,356.0
C1,53,6,4.63,340.2
C1,53,7,4.63,324.4
C1,53,8,4.63,308.6
C1,53,9,4.63,292.9
C1,53,10,4.63,277.07
C1,54,1,4.61,370.52
C1,54,2,4.61,356.6
C1,54,3,4.61,342.6
C1,54,4,4.61,328.7
C1,54,5,4.61,314.7
C1,54,6,4.61,300.7
C1,54,7,4.61,286.8
C1,54,8,4.61,272.8
C1,54,9,4.61,258.9
C1,54,10,4.61,244.92
C1,55,1,4.70,525.77
C1,55,2,4.70,506.0
C1,55,3,4.70,486.2
C1,55,4,4.70,466.4
C1,55,5,4.70,446.6
C1,55,6,4.70,426.8
C1,55,7,4.70,407.0
C1,55,8,4.70,387.1
C1,55,9,4.70,367.3
C1,55,10,4.70,347.54
C1,56,1,4.73,510.11
C1,56,2,4.73,490.9
C1,56,3,4.73,471.7
C1,56,4,4.73,452.5
C1,56,5,4.73,433.3
C1,56,6,4.73,414.0
C1,56,7,4.73,394.8
C1,56,8,4.73,375.6
C1,56,9,4.73,356.4
C1,56,10,4.73,337.19
C1,57,1,4.78,430.82
C1,57,2,4.78,414.6
C1,57,3,4.78,398.4
C1,57,4,4.78,382.1
C1,57,5,4.78,365.9
C1,57,6,4.78,349.7
C1,57,7,4.78,333.5
C1,57,8,4.78,317.2
C1,57,9,4.78,301.0
C1,57,10,4.78,284.78
C1,58,1,4.68,562.08
C1,58,2,4.68,540.9
C1,58,3,4.68,519.7
C1,58,4,4.68,498.6
C1,58,5,4.68,477.4
C1,58,6,4.68,456.2
C1,58,7,4.68,435.1
C1,58,8,4.68,413.9
C1,58,9,4.68,392.7
C1,58,10,4.68,371.54
C1,59,1,4.69,652.12
C1,59,2,4.69,627.6
C1,59,3,4.69,603.0
C1,59,4,4.69,578.4
C1,59,5,4.69,553.9
C1,59,6,4.69,529.3
C1,59,7,4.69,504.7
C1,59,8,4.69,480.2
C1,59,9,4.69,455.6
C1,59,10,4.69,431.06
C1,60,1,4.64,784.3
C1,60,2,4.64,754.8
C1,60,3,4.64,725.2
C1,60,4,4.64,695.7
C1,60,5,4.64,666.1
C1,60,6,4.64,636.6
C1,60,7,4.64,607.1
C1,60,8,4.64,577.5
C1,60,9,4.64,548.0
C1,60,10,4.64,518.43
C1,61,1,4.72,639.42
C1,61,2,4.72,615.3
C1,61,3,4.72,591.3
C1,61,4,4.72,567.2
C1,61,5,4.72,543.1
C1,61,6,4.72,519.0
C1,61,7,4.72,494.9
C1,61,8,4.72,470.8
C1,61,9,4.72,446.8
C1,61,10,4.72,422.67
C1,62,1,4.70,784.67
C1,62,2,4.70,755.1
C1,62,3,4.70,725.6
C1,62,4,4.70,696.0
C1,62,5,4.70,666.5
C1,62,6,4.70,636.9
C1,62,7,4.70,607.3
C1,62,8,4.70,577.8
C1,62,9,4.70,548.2
C1,62,10,4.70,518.68
C1,63,1,4.90,945.84
C1,63,2,4.90,910.2
C1,63,3,4.90,874.6
C1,63,4,4.90,839.0
C1,63,5,4.90,803.3
C1,63,6,4.90,767.7
C1,63,7,4.90,732.1
C1,63,8,4.90,696.5
C1,63,9,4.90,660.8
C1,63,10,4.90,625.22
C1,64,1,4.76,1096.28
C1,64,2,4.76,1055.0
C1,64,3,4.76,1013.7
C1,64,4,4.76,972.4
C1,64,5,4.76,931.1
C1,64,6,4.76,889.8
C1,64,7,4.76,848.5
C1,64,8,4.76,807.2
C1,64,9,4.76,766.0
C1,64,10,4.76,724.66
C1,65,1,4.99,724.0
C1,65,2,4.99,696.7
C1,65,3,4.99,669.5
C1,65,4,4.99,642.2
C1,65,5,4.99,614.9
C1,65,6,4.99,587.7
C1,65,7,4.99,560.4
C1,65,8,4.99,533.1
C1,65,9,4.99,505.8
C1,65,10,4.99,478.57
C1,66,1,4.97,926.21
C1,66,2,4.97,891.3
C1,66,3,4.97,856.4
C1,66,4,4.97,821.6
C1,66,5,4.97,786.7
C1,66,6,4.97,751.8
C1,66,7,4.97,716.9
C1,66,8,4.97,682.0
C1,66,9,4.97,647.1
C1,66,10,4.97,612.24
C1,67,1,5.02,1128.33
C1,67,2,5.02,1085.8
C1,67,3,5.02,1043.3
C1,67,4,5.02,1000.8
C1,67,5,5.02,958.3
C1,67,6,5.02,915.8
C1,67,7,5.02,873.3
C1,67,8,5.02,830.8
C1,67,9,5.02,788.3
C1,67,10,5.02,745.84
C1,68,1,4.95,1482.45
C1,68,2,4.95,1426.6
C1,68,3,4.95,1370.8
C1,68,4,4.95,1314.9
C1,68,5,4.95,1259.1
C1,68,6,4.95,1203.3
C1,68,7,4.95,1147.4
C1,68,8,4.95,1091.6
C1,68,9,4.95,1035.8
C1,68,10,4.95,979.92
C1,69,1,5.25,1025.78
C1,69,2,5.25,987.1
C1,69,3,5.25,948.5
C1,69,4,5.25,909.9
C1,69,5,5.25,871.2
C1,69,6,5.25,832.6
C1,69,7,5.25,794.0
C1,69,8,5.25,755.3
C1,69,9,5.25,716.7
C1,69,10,5.25,678.06
C1,70,1,5.18,1284.13
C1,70,2,5.18,1235.8
C1,70,3,5.18,1187.4
C1,70,4,5.18,1139.0
C1,70,5,5.18,1090.7
C1,70,6,5.18,1042.3
C1,70,7,5.18,993.9
C1,70,8,5.18,945.6
C1,70,9,5.18,897.2
C1,70,10,5.18,848.83
C1,71,1,5.25,1579.25
C1,71,2,5.25,1519.8
C1,71,3,5.25,1460.3
C1,71,4,5.25,1400.8
C1,71,5,5.25,1341.3
C1,71,6,5.25,1281.8
C1,71,7,5.25,1222.4
C1,71,8,5.25,1162.9
C1,71,9,5.25,1103.4
C1,71,10,5.25,1043.91
C1,72,1,5.17,1793.87
C1,72,2,5.17,1726.3
C1,72,3,5.17,1658.7
C1,72,4,5.17,1591.2
C1,72,5,5.17,1523.6
C1,72,6,5.17,1456.0
C1,72,7,5.17,1388.5
C1,72,8,5.17,1320.9
C1,72,9,5.17,1253.3
C1,72,10,5.17,1185.78
C1,73,1,5.36,1505.7
C1,73,2,5.36,1449.0
C1,73,3,5.36,1392.3
C1,73,4,5.36,1335.6
C1,73,5,5.36,1278.9
C1,73,6,5.36,1222.1
C1,73,7,5.36,1165.4
C1,73,8,5.36,1108.7
C1,73,9,5.36,1052.0
C1,73,10,5.36,995.29
C1,74,1,5.48,1783.5
C1,74,2,5.48,1716.3
C1,74,3,5.48,1649.1
C1,74,4,5.48,1582.0
C1,74,5,5.48,1514.8
C1,74,6,5.48,1447.6
C1,74,7,5.48,1380.4
C1,74,8,5.48,1313.3
C1,74,9,5.48,1246.1
C1,74,10,5.48,1178.92
C1,75,1,5.58,1934.39
C1,75,2,5.58,1861.5
C1,75,3,5.58,1788.7
C1,75,4,5.58,1715.8
C1,75,5,5.58,1643.0
C1,75,6,5.58,1570.1
C1,75,7,5.58,1497.2
C1,75,8,5.58,1424.4
C1,75,9,5.58,1351.5
C1,75,10,5.58,1278.67
C1,76,1,5.64,2152.81
C1,76,2,5.64,2071.7
C1,76,3,5.64,1990.6
C1,76,4,5.64,1909.6
C1,76,5,5.64,1828.5
C1,76,6,5.64,1747.4
C1,76,7,5.64,1666.3
C1,76,8,5.64,1585.2
C1,76,9,5.64,1504.1
C1,76,10,5.64,1423.05
C1,77,1,5.68,2122.15
C1,77,2,5.68,2042.2
C1,77,3,5.68,1962.3
C1,77,4,5.68,1882.4
C1,77,5,5.68,1802.4
C1,77,6,5.68,1722.5
C1,77,7,5.68,1642.6
C1,77,8,5.68,1562.6
C1,77,9,5.68,1482.7
C1,77,10,5.68,1402.78
C1,78,1,5.81,2346.41
C1,78,2,5.81,2258.0
C1,78,3,5.81,2169.7
C1,78,4,5.81,2081.3
C1,78,5,5.81,1992.9
C1,78,6,5.81,1904.5
C1,78,7,5.81,1816.2
C1,78,8,5.81,1727.8
C1,78,9,5.81,1639.4
C1,78,10,5.81,1551.02
C1,79,1,5.65,2871.53
C1,79,2,5.65,2763.4
C1,79,3,5.65,2655.2
C1,79,4,5.65,2547.1
C1,79,5,5.65,2438.9
C1,79,6,5.65,2330.8
C1,79,7,5.65,2222.6
C1,79,8,5.65,2114.4
C1,79,9,5.65,2006.3
C1,79,10,5.65,1898.13
C1,80,1,5.65,2969.53
C1,80,2,5.65,2857.7
C1,80,3,5.65,2745.8
C1,80,4,5.65,2634.0
C1,80,5,5.65,2522.1
C1,80,6,5.65,2410.3
C1,80,7,5.65,2298.5
C1,80,8,5.65,2186.6
C1,80,9,5.65,2074.8
C1,80,10,5.65,1962.91
C1,81,1,5.77,3107.74
C1,81,2,5.77,2990.7
C1,81,3,5.77,2873.6
C1,81,4,5.77,2756.6
C1,81,5,5.77,2639.5
C1,81,6,5.77,2522.5
C1,81,7,5.77,2405.4
C1,81,8,5.77,2288.4
C1,81,9,5.77,2171.3
C1,81,10,5.77,2054.27
C1,82,1,5.72,3056.88
C1,82,2,5.72,2941.7
C1,82,3,5.72,2826.6
C1,82,4,5.72,2711.5
C1,82,5,5.72,2596.3
C1,82,6,5.72,2481.2
C1,82,7,5.72,2366.1
C1,82,8,5.72,2250.9
C1,82,9,5.72,2135.8
C1,82,10,5.72,2020.65
C1,83,1,5.50,2447.19
C1,83,2,5.50,2355.0
C1,83,3,5.50,2262.8
C1,83,4,5.50,2170.7
C1,83,5,5.50,2078.5
C1,83,6,5.50,1986.3
C1,83,7,5.50,1894.2
C1,83,8,5.50,1802.0
C1,83,9,5.50,1709.8
C1,83,10,5.50,1617.64
C1,84,1,5.19,2197.09
C1,84,2,5.19,2114.3
C1,84,3,5.19,2031.6
C1,84,4,5.19,1948.8
C1,84,5,5.19,1866.1
C1,84,6,5.19,1783.3
C1,84,7,5.19,1700.6
C1,84,8,5.19,1617.8
C1,84,9,5.19,1535.1
C1,84,10,5.19,1452.31
C1,85,1,5.05,2408.38
C1,85,2,5.05,2317.7
C1,85,3,5.05,2227.0
C1,85,4,5.05,2136.2
C1,85,5,5.05,2045.5
C1,85,6,5.05,1954.8
C1,85,7,5.05,1864.1
C1,85,8,5.05,1773.4
C1,85,9,5.05,1682.7
C1,85,10,5.05,1591.98
C1,86,1,4.97,2225.71
C1,86,2,4.97,2141.9
C1,86,3,4.97,2058.0
C1,86,4,4.97,1974.2
C1,86,5,4.97,1890.4
C1,86,6,4.97,1806.6
C1,86,7,4.97,1722.7
C1,86,8,4.97,1638.9
C1,86,9,4.97,1555.1
C1,86,10,4.97,1471.23
C1,87,1,4.77,2090.2
C1,87,2,4.77,2011.5
C1,87,3,4.77,1932.7
C1,87,4,4.77,1854.0
C1,87,5,4.77,1775.3
C1,87,6,4.77,1696.6
C1,87,7,4.77,1617.8
C1,87,8,4.77,1539.1
C1,87,9,4.77,1460.4
C1,87,10,4.77,1381.65
C1,88,1,4.69,1902.62
C1,88,2,4.69,1831.0
C1,88,3,4.69,1759.3
C1,88,4,4.69,1687.6
C1,88,5,4.69,1616.0
C1,88,6,4.69,1544.3
C1,88,7,4.69,1472.6
C1,88,8,4.69,1401.0
C1,88,9,4.69,1329.3
C1,88,10,4.69,1257.66
C1,89,1,4.56,1906.23
C1,89,2,4.56,1834.4
C1,89,3,4.56,1762.6
C1,89,4,4.56,1690.8
C1,89,5,4.56,1619.0
C1,89,6,4.56,1547.2
C1,89,7,4.56,1475.4
C1,89,8,4.56,1403.6
C1,89,9,4.56,1331.8
C1,89,10,4.56,1260.05
C1,90,1,4.41,1803.23
C1,90,2,4.41,1735.3
