consumer_id,time_slot,segment_no,quantity_mw,price_yuan_per_mwh
C2,10,8,2.18,837.4
C2,10,9,2.18,794.6
C2,10,10,2.18,751.72
C2,11,1,2.17,1124.53
C2,11,2,2.17,1082.2
C2,11,3,2.17,1039.8
C2,11,4,2.17,997.5
C2,11,5,2.17,955.1
C2,11,6,2.17,912.8
C2,11,7,2.17,870.4
C2,11,8,2.17,828.0
C2,11,9,2.17,785.7
C2,11,10,2.17,743.33
C2,12,1,2.18,1095.16
C2,12,2,2.18,1053.9
C2,12,3,2.18,1012.7
C2,12,4,2.18,971.4
C2,12,5,2.18,930.2
C2,12,6,2.18,888.9
C2,12,7,2.18,847.7
C2,12,8,2.18,806.4
C2,12,9,2.18,765.2
C2,12,10,2.18,723.92
C2,13,1,2.20,1115.64
C2,13,2,2.20,1073.6
C2,13,3,2.20,1031.6
C2,13,4,2.20,989.6
C2,13,5,2.20,947.6
C2,13,6,2.20,905.5
C2,13,7,2.20,863.5
C2,13,8,2.20,821.5
C2,13,9,2.20,779.5
C2,13,10,2.20,737.45
C2,14,1,2.23,1124.62
C2,14,2,2.23,1082.3
C2,14,3,2.23,1039.9
C2,14,4,2.23,997.5
C2,14,5,2.23,955.2
C2,14,6,2.23,912.8
C2,14,7,2.23,870.5
C2,14,8,2.23,828.1
C2,14,9,2.23,785.7
C2,14,10,2.23,743.39
C2,15,1,2.22,1100.35
C2,15,2,2.22,1058.9
C2,15,3,2.22,1017.5
C2,15,4,2.22,976.0
C2,15,5,2.22,934.6
C2,15,6,2.22,893.1
C2,15,7,2.22,851.7
C2,15,8,2.22,810.2
C2,15,9,2.22,768.8
C2,15,10,2.22,727.35
C2,16,1,2.22,1105.54
C2,16,2,2.22,1063.9
C2,16,3,2.22,1022.3
C2,16,4,2.22,980.6
C2,16,5,2.22,939.0
C2,16,6,2.22,897.3
C2,16,7,2.22,855.7
C2,16,8,2.22,814.1
C2,16,9,2.22,772.4
C2,16,10,2.22,730.78
C2,17,1,2.17,1099.43
C2,17,2,2.17,1058.0
C2,17,3,2.17,1016.6
C2,17,4,2.17,975.2
C2,17,5,2.17,933.8
C2,17,6,2.17,892.4
C2,17,7,2.17,851.0
C2,17,8,2.17,809.6
C2,17,9,2.17,768.2
C2,17,10,2.17,726.74
C2,18,1,2.26,1096.74
C2,18,2,2.26,1055.4
C2,18,3,2.26,1014.1
C2,18,4,2.26,972.8
C2,18,5,2.26,931.5
C2,18,6,2.26,890.2
C2,18,7,2.26,848.9
C2,18,8,2.26,807.6
C2,18,9,2.26,766.3
C2,18,10,2.26,724.96
C2,19,1,2.28,1075.9
C2,19,2,2.28,1035.4
C2,19,3,2.28,994.9
C2,19,4,2.28,954.3
C2,19,5,2.28,913.8
C2,19,6,2.28,873.3
C2,19,7,2.28,832.8
C2,19,8,2.28,792.2
C2,19,9,2.28,751.7
C2,19,10,2.28,711.19
C2,20,1,2.25,1068.21
C2,20,2,2.25,1028.0
C2,20,3,2.25,987.7
C2,20,4,2.25,947.5
C2,20,5,2.25,907.3
C2,20,6,2.25,867.0
C2,20,7,2.25,826.8
C2,20,8,2.25,786.6
C2,20,9,2.25,746.3
C2,20,10,2.25,706.1
C2,21,1,2.31,1113.13
C2,21,2,2.31,1071.2
C2,21,3,2.31,1029.3
C2,21,4,2.31,987.4
C2,21,5,2.31,945.4
C2,21,6,2.31,903.5
C2,21,7,2.31,861.6
C2,21,8,2.31,819.7
C2,21,9,2.31,777.7
C2,21,10,2.31,735.8
C2,22,1,2.35,1111.47
C2,22,2,2.35,1069.6
C2,22,3,2.35,1027.7
C2,22,4,2.35,985.9
C2,22,5,2.35,944.0
C2,22,6,2.35,902.2
C2,22,7,2.35,860.3
C2,22,8,2.35,818.4
C2,22,9,2.35,776.6
C2,22,10,2.35,734.7
C2,23,1,2.45,1035.6
C2,23,2,2.45,996.6
C2,23,3,2.45,957.6
C2,23,4,2.45,918.6
C2,23,5,2.45,879.6
C2,23,6,2.45,840.6
C2,23,7,2.45,801.6
C2,23,8,2.45,762.6
C2,23,9,2.45,723.6
C2,23,10,2.45,684.55
C2,24,1,2.51,1107.58
C2,24,2,2.51,1065.9
C2,24,3,2.51,1024.1
C2,24,4,2.51,982.4
C2,24,5,2.51,940.7
C2,24,6,2.51,899.0
C2,24,7,2.51,857.3
C2,24,8,2.51,815.6
C2,24,9,2.51,773.8
C2,24,10,2.51,732.13
C2,25,1,2.61,1071.82
C2,25,2,2.61,1031.5
C2,25,3,2.61,991.1
C2,25,4,2.61,950.7
C2,25,5,2.61,910.3
C2,25,6,2.61,870.0
C2,25,7,2.61,829.6
C2,25,8,2.61,789.2
C2,25,9,2.61,748.9
C2,25,10,2.61,708.49
C2,26,1,2.79,1058.11
C2,26,2,2.79,1018.3
C2,26,3,2.79,978.4
C2,26,4,2.79,938.6
C2,26,5,2.79,898.7
C2,26,6,2.79,858.8
C2,26,7,2.79,819.0
C2,26,8,2.79,779.1
C2,26,9,2.79,739.3
C2,26,10,2.79,699.43
C2,27,1,2.91,1030.88
C2,27,2,2.91,992.1
C2,27,3,2.91,953.2
C2,27,4,2.91,914.4
C2,27,5,2.91,875.6
C2,27,6,2.91,836.7
C2,27,7,2.91,797.9
C2,27,8,2.91,759.1
C2,27,9,2.91,720.3
C2,27,10,2.91,681.43
C2,28,1,3.05,989.1
C2,28,2,3.05,951.8
C2,28,3,3.05,914.6
C2,28,4,3.05,877.3
C2,28,5,3.05,840.1
C2,28,6,3.05,802.8
C2,28,7,3.05,765.6
C2,28,8,3.05,728.3
C2,28,9,3.05,691.1
C2,28,10,3.05,653.81
C2,29,1,3.30,956.22
C2,29,2,3.30,920.2
C2,29,3,3.30,884.2
C2,29,4,3.30,848.2
C2,29,5,3.30,812.2
C2,29,6,3.30,776.1
C2,29,7,3.30,740.1
C2,29,8,3.30,704.1
C2,29,9,3.30,668.1
C2,29,10,3.30,632.08
C2,30,1,3.44,879.98
C2,30,2,3.44,846.8
C2,30,3,3.44,813.7
C2,30,4,3.44,780.6
C2,30,5,3.44,747.4
C2,30,6,3.44,714.3
C2,30,7,3.44,681.1
C2,30,8,3.44,648.0
C2,30,9,3.44,614.8
C2,30,10,3.44,581.69
C2,31,1,3.64,741.13
C2,31,2,3.64,713.2
C2,31,3,3.64,685.3
C2,31,4,3.64,657.4
C2,31,5,3.64,629.5
C2,31,6,3.64,601.6
C2,31,7,3.64,573.6
C2,31,8,3.64,545.7
C2,31,9,3.64,517.8
C2,31,10,3.64,489.9
C2,32,1,3.65,683.33
C2,32,2,3.65,657.6
C2,32,3,3.65,631.9
C2,32,4,3.65,606.1
C2,32,5,3.65,580.4
C2,32,6,3.65,554.6
C2,32,7,3.65,528.9
C2,32,8,3.65,503.2
C2,32,9,3.65,477.4
C2,32,10,3.65,451.69
C2,33,1,3.84,964.46
C2,33,2,3.84,928.1
C2,33,3,3.84,891.8
C2,33,4,3.84,855.5
C2,33,5,3.84,819.2
C2,33,6,3.84,782.8
C2,33,7,3.84,746.5
C2,33,8,3.84,710.2
C2,33,9,3.84,673.9
C2,33,10,3.84,637.53
C2,34,1,3.95,768.37
C2,34,2,3.95,739.4
C2,34,3,3.95,710.5
C2,34,4,3.95,681.5
C2,34,5,3.95,652.6
C2,34,6,3.95,623.7
C2,34,7,3.95,594.7
C2,34,8,3.95,565.8
C2,34,9,3.95,536.8
C2,34,10,3.95,507.9
C2,35,1,3.84,572.18
C2,35,2,3.84,550.6
C2,35,3,3.84,529.1
C2,35,4,3.84,507.5
C2,35,5,3.84,486.0
C2,35,6,3.84,464.4
C2,35,7,3.84,442.9
C2,35,8,3.84,421.3
C2,35,9,3.84,399.8
C2,35,10,3.84,378.22
C2,36,1,3.89,416.74
C2,36,2,3.89,401.0
C2,36,3,3.89,385.3
C2,36,4,3.89,369.7
C2,36,5,3.89,354.0
C2,36,6,3.89,338.3
C2,36,7,3.89,322.6
C2,36,8,3.89,306.9
C2,36,9,3.89,291.2
C2,36,10,3.89,275.47
C2,37,1,4.10,509.46
C2,37,2,4.10,490.3
C2,37,3,4.10,471.1
C2,37,4,4.10,451.9
C2,37,5,4.10,432.7
C2,37,6,4.10,413.5
C2,37,7,4.10,394.3
C2,37,8,4.10,375.1
C2,37,9,4.10,355.9
C2,37,10,4.10,336.76
C2,38,1,4.07,370.43
C2,38,2,4.07,356.5
C2,38,3,4.07,342.5
C2,38,4,4.07,328.6
C2,38,5,4.07,314.6
C2,38,6,4.07,300.7
C2,38,7,4.07,286.7
C2,38,8,4.07,272.8
C2,38,9,4.07,258.8
C2,38,10,4.07,244.86
C2,39,1,4.09,291.32
C2,39,2,4.09,280.3
C2,39,3,4.09,269.4
C2,39,4,4.09,258.4
C2,39,5,4.09,247.4
C2,39,6,4.09,236.5
C2,39,7,4.09,225.5
C2,39,8,4.09,214.5
C2,39,9,4.09,203.5
C2,39,10,4.09,192.57
C2,40,1,4.10,291.6
C2,40,2,4.10,280.6
C2,40,3,4.10,269.6
C2,40,4,4.10,258.7
C2,40,5,4.10,247.7
C2,40,6,4.10,236.7
C2,40,7,4.10,225.7
C2,40,8,4.10,214.7
C2,40,9,4.10,203.7
C2,40,10,4.10,192.75
C2,41,1,4.00,281.97
C2,41,2,4.00,271.3
C2,41,3,4.00,260.7
C2,41,4,4.00,250.1
C2,41,5,4.00,239.5
C2,41,6,4.00,228.9
C2,41,7,4.00,218.2
C2,41,8,4.00,207.6
C2,41,9,4.00,197.0
C2,41,10,4.00,186.38
C2,42,1,3.94,169.61
C2,42,2,3.94,163.2
C2,42,3,3.94,156.8
C2,42,4,3.94,150.4
C2,42,5,3.94,144.1
C2,42,6,3.94,137.7
C2,42,7,3.94,131.3
C2,42,8,3.94,124.9
C2,42,9,3.94,118.5
C2,42,10,3.94,112.11
C2,43,1,3.92,105.6
C2,43,2,3.92,101.6
C2,43,3,3.92,97.6
C2,43,4,3.92,93.7
C2,43,5,3.92,89.7
C2,43,6,3.92,85.7
C2,43,7,3.92,81.7
C2,43,8,3.92,77.8
C2,43,9,3.92,73.8
C2,43,10,3.92,69.8
C2,44,1,3.87,179.79
C2,44,2,3.87,173.0
C2,44,3,3.87,166.2
C2,44,4,3.87,159.5
C2,44,5,3.87,152.7
C2,44,6,3.87,145.9
C2,44,7,3.87,139.2
C2,44,8,3.87,132.4
C2,44,9,3.87,125.6
C2,44,10,3.87,118.85
C2,45,1,3.85,231.85
C2,45,2,3.85,223.1
C2,45,3,3.85,214.4
C2,45,4,3.85,205.7
C2,45,5,3.85,196.9
C2,45,6,3.85,188.2
C2,45,7,3.85,179.5
C2,45,8,3.85,170.7
C2,45,9,3.85,162.0
C2,45,10,3.85,153.26
C2,46,1,3.91,194.34
C2,46,2,3.91,187.0
C2,46,3,3.91,179.7
C2,46,4,3.91,172.4
C2,46,5,3.91,165.1
C2,46,6,3.91,157.7
C2,46,7,3.91,150.4
C2,46,8,3.91,143.1
C2,46,9,3.91,135.8
C2,46,10,3.91,128.46
C2,47,1,3.77,148.12
C2,47,2,3.77,142.5
C2,47,3,3.77,137.0
C2,47,4,3.77,131.4
C2,47,5,3.77,125.8
C2,47,6,3.77,120.2
C2,47,7,3.77,114.6
C2,47,8,3.77,109.1
C2,47,9,3.77,103.5
C2,47,10,3.77,97.91
C2,48,1,3.82,144.04
C2,48,2,3.82,138.6
C2,48,3,3.82,133.2
C2,48,4,3.82,127.8
C2,48,5,3.82,122.3
C2,48,6,3.82,116.9
C2,48,7,3.82,111.5
C2,48,8,3.82,106.1
C2,48,9,3.82,100.6
C2,48,10,3.82,95.21
C2,49,1,3.86,168.59
C2,49,2,3.86,162.2
C2,49,3,3.86,155.9
C2,49,4,3.86,149.5
C2,49,5,3.86,143.2
C2,49,6,3.86,136.8
C2,49,7,3.86,130.5
C2,49,8,3.86,124.1
C2,49,9,3.86,117.8
C2,49,10,3.86,111.44
C2,50,1,3.84,133.39
C2,50,2,3.84,128.4
C2,50,3,3.84,123.3
C2,50,4,3.84,118.3
C2,50,5,3.84,113.3
C2,50,6,3.84,108.3
C2,50,7,3.84,103.2
C2,50,8,3.84,98.2
C2,50,9,3.84,93.2
C2,50,10,3.84,88.17
C2,51,1,3.79,92.63
C2,51,2,3.79,89.1
C2,51,3,3.79,85.7
C2,51,4,3.79,82.2
C2,51,5,3.79,78.7
C2,51,6,3.79,75.2
C2,51,7,3.79,71.7
C2,51,8,3.79,68.2
C2,51,9,3.79,64.7
C2,51,10,3.79,61.23
C2,52,1,3.71,75.03
C2,52,2,3.71,72.2
C2,52,3,3.71,69.4
C2,52,4,3.71,66.6
C2,52,5,3.71,63.7
C2,52,6,3.71,60.9
C2,52,7,3.71,58.1
C2,52,8,3.71,55.3
C2,52,9,3.71,52.4
C2,52,10,3.71,49.6
C2,53,1,3.60,116.34
C2,53,2,3.60,112.0
C2,53,3,3.60,107.6
C2,53,4,3.60,103.2
C2,53,5,3.60,98.8
C2,53,6,3.60,94.4
C2,53,7,3.60,90.0
C2,53,8,3.60,85.7
C2,53,9,3.60,81.3
C2,53,10,3.60,76.9
C2,54,1,3.56,92.63
C2,54,2,3.56,89.1
C2,54,3,3.56,85.7
C2,54,4,3.56,82.2
C2,54,5,3.56,78.7
C2,54,6,3.56,75.2
C2,54,7,3.56,71.7
C2,54,8,3.56,68.2
C2,54,9,3.56,64.7
C2,54,10,3.56,61.23
C2,55,1,3.56,76.33
C2,55,2,3.56,73.5
C2,55,3,3.56,70.6
C2,55,4,3.56,67.7
C2,55,5,3.56,64.8
C2,55,6,3.56,62.0
C2,55,7,3.56,59.1
C2,55,8,3.56,56.2
C2,55,9,3.56,53.3
C2,55,10,3.56,50.45
C2,56,1,3.55,85.22
C2,56,2,3.55,82.0
C2,56,3,3.55,78.8
C2,56,4,3.55,75.6
C2,56,5,3.55,72.4
C2,56,6,3.55,69.2
C2,56,7,3.55,66.0
C2,56,8,3.55,62.8
C2,56,9,3.55,59.5
C2,56,10,3.55,56.33
C2,57,1,3.67,18.9
C2,57,2,3.67,18.2
C2,57,3,3.67,17.5
C2,57,4,3.67,16.8
C2,57,5,3.67,16.1
C2,57,6,3.67,15.3
C2,57,7,3.67,14.6
C2,57,8,3.67,13.9
C2,57,9,3.67,13.2
C2,57,10,3.67,12.49
C2,58,1,3.75,71.6
C2,58,2,3.75,68.9
C2,58,3,3.75,66.2
C2,58,4,3.75,63.5
C2,58,5,3.75,60.8
C2,58,6,3.75,58.1
C2,58,7,3.75,55.4
C2,58,8,3.75,52.7
C2,58,9,3.75,50.0
C2,58,10,3.75,47.33
C2,59,1,3.67,18.9
C2,59,2,3.67,18.2
C2,59,3,3.67,17.5
C2,59,4,3.67,16.8
C2,59,5,3.67,16.1
C2,59,6,3.67,15.3
C2,59,7,3.67,14.6
C2,59,8,3.67,13.9
C2,59,9,3.67,13.2
C2,59,10,3.67,12.49
C2,60,1,3.80,176.65
C2,60,2,3.80,170.0
C2,60,3,3.80,163.3
C2,60,4,3.80,156.7
C2,60,5,3.80,150.0
C2,60,6,3.80,143.4
C2,60,7,3.80,136.7
C2,60,8,3.80,130.1
C2,60,9,3.80,123.4
C2,60,10,3.80,116.77
C2,61,1,3.76,92.54
C2,61,2,3.76,89.1
C2,61,3,3.76,85.6
C2,61,4,3.76,82.1
C2,61,5,3.76,78.6
C2,61,6,3.76,75.1
C2,61,7,3.76,71.6
C2,61,8,3.76,68.1
C2,61,9,3.76,64.7
C2,61,10,3.76,61.17
C2,62,1,3.89,175.72
C2,62,2,3.89,169.1
C2,62,3,3.89,162.5
C2,62,4,3.89,155.9
C2,62,5,3.89,149.2
C2,62,6,3.89,142.6
C2,62,7,3.89,136.0
C2,62,8,3.89,129.4
C2,62,9,3.89,122.8
C2,62,10,3.89,116.15
C2,63,1,3.99,92.72
C2,63,2,3.99,89.2
C2,63,3,3.99,85.7
C2,63,4,3.99,82.2
C2,63,5,3.99,78.8
C2,63,6,3.99,75.3
C2,63,7,3.99,71.8
C2,63,8,3.99,68.3
C2,63,9,3.99,64.8
C2,63,10,3.99,61.29
C2,64,1,4.10,185.35
C2,64,2,4.10,178.4
C2,64,3,4.10,171.4
C2,64,4,4.10,164.4
C2,64,5,4.10,157.4
C2,64,6,4.10,150.4
C2,64,7,4.10,143.5
C2,64,8,4.10,136.5
C2,64,9,4.10,129.5
C2,64,10,4.10,122.52
C2,65,1,4.20,241.21
C2,65,2,4.20,232.1
C2,65,3,4.20,223.0
C2,65,4,4.20,214.0
C2,65,5,4.20,204.9
C2,65,6,4.20,195.8
C2,65,7,4.20,186.7
C2,65,8,4.20,177.6
C2,65,9,4.20,168.5
C2,65,10,4.20,159.44
C2,66,1,4.21,370.52
C2,66,2,4.21,356.6
C2,66,3,4.21,342.6
C2,66,4,4.21,328.7
C2,66,5,4.21,314.7
C2,66,6,4.21,300.7
C2,66,7,4.21,286.8
C2,66,8,4.21,272.8
C2,66,9,4.21,258.9
C2,66,10,4.21,244.92
C2,67,1,4.21,602.0
C2,67,2,4.21,579.3
C2,67,3,4.21,556.7
C2,67,4,4.21,534.0
C2,67,5,4.21,511.3
C2,67,6,4.21,488.6
C2,67,7,4.21,466.0
C2,67,8,4.21,443.3
C2,67,9,4.21,420.6
C2,67,10,4.21,397.93
C2,68,1,4.29,712.97
C2,68,2,4.29,686.1
C2,68,3,4.29,659.3
C2,68,4,4.29,632.4
C2,68,5,4.29,605.6
C2,68,6,4.29,578.7
C2,68,7,4.29,551.9
C2,68,8,4.29,525.0
C2,68,9,4.29,498.1
C2,68,10,4.29,471.29
C2,69,1,4.31,612.01
C2,69,2,4.31,589.0
C2,69,3,4.31,565.9
C2,69,4,4.31,542.9
C2,69,5,4.31,519.8
C2,69,6,4.31,496.8
C2,69,7,4.31,473.7
C2,69,8,4.31,450.7
C2,69,9,4.31,427.6
C2,69,10,4.31,404.55
C2,70,1,4.55,833.76
C2,70,2,4.55,802.4
C2,70,3,4.55,771.0
C2,70,4,4.55,739.6
C2,70,5,4.55,708.1
C2,70,6,4.55,676.7
C2,70,7,4.55,645.3
C2,70,8,4.55,613.9
C2,70,9,4.55,582.5
C2,70,10,4.55,551.13
C2,71,1,4.54,1009.48
C2,71,2,4.54,971.5
C2,71,3,4.54,933.4
C2,71,4,4.54,895.4
C2,71,5,4.54,857.4
C2,71,6,4.54,819.4
C2,71,7,4.54,781.3
C2,71,8,4.54,743.3
C2,71,9,4.54,705.3
C2,71,10,4.54,667.28
C2,72,1,4.68,1272.83
C2,72,2,4.68,1224.9
C2,72,3,4.68,1176.9
C2,72,4,4.68,1129.0
C2,72,5,4.68,1081.1
C2,72,6,4.68,1033.1
C2,72,7,4.68,985.2
C2,72,8,4.68,937.2
C2,72,9,4.68,889.3
C2,72,10,4.68,841.36
C2,73,1,4.74,928.71
C2,73,2,4.74,893.7
C2,73,3,4.74,858.8
C2,73,4,4.74,823.8
C2,73,5,4.74,788.8
C2,73,6,4.74,753.8
C2,73,7,4.74,718.8
C2,73,8,4.74,683.9
C2,73,9,4.74,648.9
C2,73,10,4.74,613.89
C2,74,1,4.62,1063.86
C2,74,2,4.62,1023.8
C2,74,3,4.62,983.7
C2,74,4,4.62,943.7
C2,74,5,4.62,903.6
C2,74,6,4.62,863.5
C2,74,7,4.62,823.4
C2,74,8,4.62,783.4
C2,74,9,4.62,743.3
C2,74,10,4.62,703.23
C2,75,1,4.74,1204.1
C2,75,2,4.74,1158.7
C2,75,3,4.74,1113.4
C2,75,4,4.74,1068.0
C2,75,5,4.74,1022.7
C2,75,6,4.74,977.3
C2,75,7,4.74,932.0
C2,75,8,4.74,886.6
C2,75,9,4.74,841.3
C2,75,10,4.74,795.93
C2,76,1,4.69,1289.5
C2,76,2,4.69,1240.9
C2,76,3,4.69,1192.4
C2,76,4,4.69,1143.8
C2,76,5,4.69,1095.2
C2,76,6,4.69,1046.7
C2,76,7,4.69,998.1
C2,76,8,4.69,949.5
C2,76,9,4.69,900.9
C2,76,10,4.69,852.38
C2,77,1,4.70,1171.49
C2,77,2,4.70,1127.4
C2,77,3,4.70,1083.2
C2,77,4,4.70,1039.1
C2,77,5,4.70,995.0
C2,77,6,4.70,950.9
C2,77,7,4.70,906.8
C2,77,8,4.70,862.6
C2,77,9,4.70,818.5
C2,77,10,4.70,774.38
C2,78,1,4.82,1233.65
C2,78,2,4.82,1187.2
C2,78,3,4.82,1140.7
C2,78,4,4.82,1094.3
C2,78,5,4.82,1047.8
C2,78,6,4.82,1001.3
C2,78,7,4.82,954.9
C2,78,8,4.82,908.4
C2,78,9,4.82,861.9
C2,78,10,4.82,815.46
C2,79,1,4.76,1289.5
C2,79,2,4.76,1240.9
C2,79,3,4.76,1192.4
C2,79,4,4.76,1143.8
C2,79,5,4.76,1095.2
C2,79,6,4.76,1046.7
C2,79,7,4.76,998.1
C2,79,8,4.76,949.5
C2,79,9,4.76,900.9
C2,79,10,4.76,852.38
C2,80,1,4.68,1344.34
C2,80,2,4.68,1293.7
C2,80,3,4.68,1243.1
C2,80,4,4.68,1192.4
C2,80,5,4.68,1141.8
C2,80,6,4.68,1091.2
C2,80,7,4.68,1040.5
C2,80,8,4.68,989.9
C2,80,9,4.68,939.3
C2,80,10,4.68,888.63
C2,81,1,4.65,1328.5
C2,81,2,4.65,1278.5
C2,81,3,4.65,1228.4
C2,81,4,4.65,1178.4
C2,81,5,4.65,1128.3
C2,81,6,4.65,1078.3
C2,81,7,4.65,1028.3
C2,81,8,4.65,978.2
C2,81,9,4.65,928.2
C2,81,10,4.65,878.16
C2,82,1,4.51,1339.06
C2,82,2,4.51,1288.6
C2,82,3,4.51,1238.2
C2,82,4,4.51,1187.8
C2,82,5,4.51,1137.3
C2,82,6,4.51,1086.9
C2,82,7,4.51,1036.4
C2,82,8,4.51,986.0
C2,82,9,4.51,935.6
C2,82,10,4.51,885.14
C2,83,1,4.37,1374.54
C2,83,2,4.37,1322.8
C2,83,3,4.37,1271.0
C2,83,4,4.37,1219.2
C2,83,5,4.37,1167.5
C2,83,6,4.37,1115.7
C2,83,7,4.37,1063.9
C2,83,8,4.37,1012.1
C2,83,9,4.37,960.4
C2,83,10,4.37,908.59
C2,84,1,4.40,1395.56
C2,84,2,4.40,1343.0
C2,84,3,4.40,1290.4
C2,84,4,4.40,1237.9
C2,84,5,4.40,1185.3
C2,84,6,4.40,1132.7
C2,84,7,4.40,1080.2
C2,84,8,4.40,1027.6
C2,84,9,4.40,975.1
C2,84,10,4.40,922.49
C2,85,1,4.35,1421.04
C2,85,2,4.35,1367.5
C2,85,3,4.35,1314.0
C2,85,4,4.35,1260.5
C2,85,5,4.35,1206.9
C2,85,6,4.35,1153.4
C2,85,7,4.35,1099.9
C2,85,8,4.35,1046.4
C2,85,9,4.35,992.9
C2,85,10,4.35,939.33
C2,86,1,4.27,1393.06
C2,86,2,4.27,1340.6
C2,86,3,4.27,1288.1
C2,86,4,4.27,1235.7
C2,86,5,4.27,1183.2
C2,86,6,4.27,1130.7
C2,86,7,4.27,1078.2
C2,86,8,4.27,1025.8
C2,86,9,4.27,973.3
C2,86,10,4.27,920.84
C2,87,1,4.26,1375.46
C2,87,2,4.26,1323.7
C2,87,3,4.26,1271.8
C2,87,4,4.26,1220.0
C2,87,5,4.26,1168.2
C2,87,6,4.26,1116.4
C2,87,7,4.26,1064.6
C2,87,8,4.26,1012.8
C2,87,9,4.26,961.0
C2,87,10,4.26,909.2
C2,88,1,3.95,1367.68
C2,88,2,3.95,1316.2
C2,88,3,3.95,1264.7
C2,88,4,3.95,1213.1
C2,88,5,3.95,1161.6
C2,88,6,3.95,1110.1
C2,88,7,3.95,1058.6
C2,88,8,3.95,1007.1
C2,88,9,3.95,955.6
C2,88,10,3.95,904.06
C2,89,1,3.82,1360.18
C2,89,2,3.82,1308.9
C2,89,3,3.82,1257.7
C2,89,4,3.82,1206.5
C2,89,5,3.82,1155.3
C2,89,6,3.82,1104.0
C2,89,7,3.82,1052.8
C2,89,8,3.82,1001.6
C2,89,9,3.82,950.3
C2,89,10,3.82,899.1
C2,90,1,3.79,1359.72
C2,90,2,3.79,1308.5
C2,90,3,3.79,1257.3
C2,90,4,3.79,1206.1
C2,90,5,3.79,1154.9
C2,90,6,3.79,1103.7
C2,90,7,3.79,1052.4
C2,90,8,3.79,1001.2
C2,90,9,3.79,950.0
C2,90,10,3.79,898.8
C2,91,1,3.61,1339.24
C2,91,2,3.61,1288.8
C2,91,3,3.61,1238.4
C2,91,4,3.61,1187.9
C2,91,5,3.61,1137.5
C2,91,6,3.61,1087.0
C2,91,7,3.61,1036.6
C2,91,8,3.61,986.1
C2,91,9,3.61,935.7
C2,91,10,3.61,885.26
C2,92,1,3.51,1350.36
C2,92,2,3.51,1299.5
C2,92,3,3.51,1248.6
