consumer_id,time_slot,segment_no,quantity_mw,price_yuan_per_mwh
C2,19,7,2.82,1063.1
C2,19,8,2.82,1011.3
C2,19,9,2.82,959.6
C2,19,10,2.82,907.86
C2,20,1,2.84,1110.08
C2,20,2,2.84,1068.3
C2,20,3,2.84,1026.5
C2,20,4,2.84,984.6
C2,20,5,2.84,942.8
C2,20,6,2.84,901.0
C2,20,7,2.84,859.2
C2,20,8,2.84,817.4
C2,20,9,2.84,775.6
C2,20,10,2.84,733.78
C2,21,1,2.87,1101.28
C2,21,2,2.87,1059.8
C2,21,3,2.87,1018.3
C2,21,4,2.87,976.8
C2,21,5,2.87,935.4
C2,21,6,2.87,893.9
C2,21,7,2.87,852.4
C2,21,8,2.87,810.9
C2,21,9,2.87,769.4
C2,21,10,2.87,727.96
C2,22,1,2.99,1138.33
C2,22,2,2.99,1095.5
C2,22,3,2.99,1052.6
C2,22,4,2.99,1009.7
C2,22,5,2.99,966.8
C2,22,6,2.99,924.0
C2,22,7,2.99,881.1
C2,22,8,2.99,838.2
C2,22,9,2.99,795.3
C2,22,10,2.99,752.46
C2,23,1,3.08,1250.41
C2,23,2,3.08,1203.3
C2,23,3,3.08,1156.2
C2,23,4,3.08,1109.1
C2,23,5,3.08,1062.0
C2,23,6,3.08,1014.9
C2,23,7,3.08,967.8
C2,23,8,3.08,920.7
C2,23,9,3.08,873.6
C2,23,10,3.08,826.54
C2,24,1,3.20,1251.71
C2,24,2,3.20,1204.6
C2,24,3,3.20,1157.4
C2,24,4,3.20,1110.3
C2,24,5,3.20,1063.1
C2,24,6,3.20,1016.0
C2,24,7,3.20,968.8
C2,24,8,3.20,921.7
C2,24,9,3.20,874.5
C2,24,10,3.20,827.4
C2,25,1,3.19,1305.71
C2,25,2,3.19,1256.5
C2,25,3,3.19,1207.4
C2,25,4,3.19,1158.2
C2,25,5,3.19,1109.0
C2,25,6,3.19,1059.8
C2,25,7,3.19,1010.6
C2,25,8,3.19,961.5
C2,25,9,3.19,912.3
C2,25,10,3.19,863.1
C2,26,1,3.45,1318.77
C2,26,2,3.45,1269.1
C2,26,3,3.45,1219.4
C2,26,4,3.45,1169.8
C2,26,5,3.45,1120.1
C2,26,6,3.45,1070.4
C2,26,7,3.45,1020.7
C2,26,8,3.45,971.1
C2,26,9,3.45,921.4
C2,26,10,3.45,871.73
C2,27,1,3.66,1448.36
C2,27,2,3.66,1393.8
C2,27,3,3.66,1339.3
C2,27,4,3.66,1284.7
C2,27,5,3.66,1230.2
C2,27,6,3.66,1175.6
C2,27,7,3.66,1121.0
C2,27,8,3.66,1066.5
C2,27,9,3.66,1011.9
C2,27,10,3.66,957.39
C2,28,1,3.88,1309.42
C2,28,2,3.88,1260.1
C2,28,3,3.88,1210.8
C2,28,4,3.88,1161.5
C2,28,5,3.88,1112.1
C2,28,6,3.88,1062.8
C2,28,7,3.88,1013.5
C2,28,8,3.88,964.2
C2,28,9,3.88,914.9
C2,28,10,3.88,865.55
C2,29,1,4.20,1402.51
C2,29,2,4.20,1349.7
C2,29,3,4.20,1296.9
C2,29,4,4.20,1244.0
C2,29,5,4.20,1191.2
C2,29,6,4.20,1138.4
C2,29,7,4.20,1085.6
C2,29,8,4.20,1032.7
C2,29,9,4.20,979.9
C2,29,10,4.20,927.08
C2,30,1,4.28,1397.97
C2,30,2,4.28,1345.3
C2,30,3,4.28,1292.7
C2,30,4,4.28,1240.0
C2,30,5,4.28,1187.4
C2,30,6,4.28,1134.7
C2,30,7,4.28,1082.0
C2,30,8,4.28,1029.4
C2,30,9,4.28,976.7
C2,30,10,4.28,924.08
C2,31,1,4.45,1343.04
C2,31,2,4.45,1292.5
C2,31,3,4.45,1241.9
C2,31,4,4.45,1191.3
C2,31,5,4.45,1140.7
C2,31,6,4.45,1090.1
C2,31,7,4.45,1039.5
C2,31,8,4.45,988.9
C2,31,9,4.45,938.4
C2,31,10,4.45,887.77
C2,32,1,4.60,1309.42
C2,32,2,4.60,1260.1
C2,32,3,4.60,1210.8
C2,32,4,4.60,1161.5
C2,32,5,4.60,1112.1
C2,32,6,4.60,1062.8
C2,32,7,4.60,1013.5
C2,32,8,4.60,964.2
C2,32,9,4.60,914.9
C2,32,10,4.60,865.55
C2,33,1,4.76,1343.23
C2,33,2,4.76,1292.6
C2,33,3,4.76,1242.0
C2,33,4,4.76,1191.5
C2,33,5,4.76,1140.9
C2,33,6,4.76,1090.3
C2,33,7,4.76,1039.7
C2,33,8,4.76,989.1
C2,33,9,4.76,938.5
C2,33,10,4.76,887.9
C2,34,1,4.80,1309.42
C2,34,2,4.80,1260.1
C2,34,3,4.80,1210.8
C2,34,4,4.80,1161.5
C2,34,5,4.80,1112.1
C2,34,6,4.80,1062.8
C2,34,7,4.80,1013.5
C2,34,8,4.80,964.2
C2,34,9,4.80,914.9
C2,34,10,4.80,865.55
C2,35,1,4.80,1248.19
C2,35,2,4.80,1201.2
C2,35,3,4.80,1154.2
C2,35,4,4.80,1107.2
C2,35,5,4.80,1060.1
C2,35,6,4.80,1013.1
C2,35,7,4.80,966.1
C2,35,8,4.80,919.1
C2,35,9,4.80,872.1
C2,35,10,4.80,825.07
C2,36,1,4.94,1077.84
C2,36,2,4.94,1037.2
C2,36,3,4.94,996.6
C2,36,4,4.94,956.1
C2,36,5,4.94,915.5
C2,36,6,4.94,874.9
C2,36,7,4.94,834.3
C2,36,8,4.94,793.7
C2,36,9,4.94,753.1
C2,36,10,4.94,712.47
C2,37,1,5.30,1237.54
C2,37,2,5.30,1190.9
C2,37,3,5.30,1144.3
C2,37,4,5.30,1097.7
C2,37,5,5.30,1051.1
C2,37,6,5.30,1004.5
C2,37,7,5.30,957.9
C2,37,8,5.30,911.3
C2,37,9,5.30,864.6
C2,37,10,5.30,818.03
C2,38,1,5.49,1123.32
C2,38,2,5.49,1081.0
C2,38,3,5.49,1038.7
C2,38,4,5.49,996.4
C2,38,5,5.49,954.1
C2,38,6,5.49,911.8
C2,38,7,5.49,869.5
C2,38,8,5.49,827.2
C2,38,9,5.49,784.8
C2,38,10,5.49,742.54
C2,39,1,5.45,929.45
C2,39,2,5.45,894.4
C2,39,3,5.45,859.4
C2,39,4,5.45,824.4
C2,39,5,5.45,789.4
C2,39,6,5.45,754.4
C2,39,7,5.45,719.4
C2,39,8,5.45,684.4
C2,39,9,5.45,649.4
C2,39,10,5.45,614.38
C2,40,1,5.53,856.92
C2,40,2,5.53,824.6
C2,40,3,5.53,792.4
C2,40,4,5.53,760.1
C2,40,5,5.53,727.8
C2,40,6,5.53,695.5
C2,40,7,5.53,663.3
C2,40,8,5.53,631.0
C2,40,9,5.53,598.7
C2,40,10,5.53,566.44
C2,41,1,5.58,1018.93
C2,41,2,5.58,980.6
C2,41,3,5.58,942.2
C2,41,4,5.58,903.8
C2,41,5,5.58,865.4
C2,41,6,5.58,827.0
C2,41,7,5.58,788.7
C2,41,8,5.58,750.3
C2,41,9,5.58,711.9
C2,41,10,5.58,673.53
C2,42,1,5.51,925.19
C2,42,2,5.51,890.3
C2,42,3,5.51,855.5
C2,42,4,5.51,820.7
C2,42,5,5.51,785.8
C2,42,6,5.51,751.0
C2,42,7,5.51,716.1
C2,42,8,5.51,681.3
C2,42,9,5.51,646.4
C2,42,10,5.51,611.57
C2,43,1,5.42,748.36
C2,43,2,5.42,720.2
C2,43,3,5.42,692.0
C2,43,4,5.42,663.8
C2,43,5,5.42,635.6
C2,43,6,5.42,607.4
C2,43,7,5.42,579.2
C2,43,8,5.42,551.1
C2,43,9,5.42,522.9
C2,43,10,5.42,494.68
C2,44,1,5.48,703.52
C2,44,2,5.48,677.0
C2,44,3,5.48,650.5
C2,44,4,5.48,624.0
C2,44,5,5.48,597.5
C2,44,6,5.48,571.0
C2,44,7,5.48,544.5
C2,44,8,5.48,518.0
C2,44,9,5.48,491.5
C2,44,10,5.48,465.04
C2,45,1,5.44,1055.8
C2,45,2,5.44,1016.0
C2,45,3,5.44,976.3
C2,45,4,5.44,936.5
C2,45,5,5.44,896.7
C2,45,6,5.44,857.0
C2,45,7,5.44,817.2
C2,45,8,5.44,777.4
C2,45,9,5.44,737.7
C2,45,10,5.44,697.9
C2,46,1,5.39,816.07
C2,46,2,5.39,785.3
C2,46,3,5.39,754.6
C2,46,4,5.39,723.9
C2,46,5,5.39,693.1
C2,46,6,5.39,662.4
C2,46,7,5.39,631.7
C2,46,8,5.39,600.9
C2,46,9,5.39,570.2
C2,46,10,5.39,539.44
C2,47,1,5.23,680.09
C2,47,2,5.23,654.5
C2,47,3,5.23,628.9
C2,47,4,5.23,603.2
C2,47,5,5.23,577.6
C2,47,6,5.23,552.0
C2,47,7,5.23,526.4
C2,47,8,5.23,500.8
C2,47,9,5.23,475.2
C2,47,10,5.23,449.55
C2,48,1,5.12,560.32
C2,48,2,5.12,539.2
C2,48,3,5.12,518.1
C2,48,4,5.12,497.0
C2,48,5,5.12,475.9
C2,48,6,5.12,454.8
C2,48,7,5.12,433.7
C2,48,8,5.12,412.6
C2,48,9,5.12,391.5
C2,48,10,5.12,370.38
C2,49,1,5.19,783.37
C2,49,2,5.19,753.9
C2,49,3,5.19,724.4
C2,49,4,5.19,694.9
C2,49,5,5.19,665.3
C2,49,6,5.19,635.8
C2,49,7,5.19,606.3
C2,49,8,5.19,576.8
C2,49,9,5.19,547.3
C2,49,10,5.19,517.82
C2,50,1,5.27,602.0
C2,50,2,5.27,579.3
C2,50,3,5.27,556.7
C2,50,4,5.27,534.0
C2,50,5,5.27,511.3
C2,50,6,5.27,488.6
C2,50,7,5.27,466.0
C2,50,8,5.27,443.3
C2,50,9,5.27,420.6
C2,50,10,5.27,397.93
C2,51,1,5.13,514.93
C2,51,2,5.13,495.5
C2,51,3,5.13,476.1
C2,51,4,5.13,456.7
C2,51,5,5.13,437.4
C2,51,6,5.13,418.0
C2,51,7,5.13,398.6
C2,51,8,5.13,379.2
C2,51,9,5.13,359.8
C2,51,10,5.13,340.38
C2,52,1,5.17,629.98
C2,52,2,5.17,606.3
C2,52,3,5.17,582.5
C2,52,4,5.17,558.8
C2,52,5,5.17,535.1
C2,52,6,5.17,511.3
C2,52,7,5.17,487.6
C2,52,8,5.17,463.9
C2,52,9,5.17,440.2
C2,52,10,5.17,416.43
C2,53,1,4.97,614.04
C2,53,2,4.97,590.9
C2,53,3,4.97,567.8
C2,53,4,4.97,544.7
C2,53,5,4.97,521.5
C2,53,6,4.97,498.4
C2,53,7,4.97,475.3
C2,53,8,4.97,452.1
C2,53,9,4.97,429.0
C2,53,10,4.97,405.89
C2,54,1,4.99,661.84
C2,54,2,4.99,636.9
C2,54,3,4.99,612.0
C2,54,4,4.99,587.1
C2,54,5,4.99,562.1
C2,54,6,4.99,537.2
C2,54,7,4.99,512.3
C2,54,8,4.99,487.3
C2,54,9,4.99,462.4
C2,54,10,4.99,437.49
C2,55,1,5.07,560.32
C2,55,2,5.07,539.2
C2,55,3,5.07,518.1
C2,55,4,5.07,497.0
C2,55,5,5.07,475.9
C2,55,6,5.07,454.8
C2,55,7,5.07,433.7
C2,55,8,5.07,412.6
C2,55,9,5.07,391.5
C2,55,10,5.07,370.38
C2,56,1,5.02,463.06
C2,56,2,5.02,445.6
C2,56,3,5.02,428.2
C2,56,4,5.02,410.7
C2,56,5,5.02,393.3
C2,56,6,5.02,375.9
C2,56,7,5.02,358.4
C2,56,8,5.02,341.0
C2,56,9,5.02,323.5
C2,56,10,5.02,306.09
C2,57,1,4.94,509.46
C2,57,2,4.94,490.3
C2,57,3,4.94,471.1
C2,57,4,4.94,451.9
C2,57,5,4.94,432.7
C2,57,6,4.94,413.5
C2,57,7,4.94,394.3
C2,57,8,4.94,375.1
C2,57,9,4.94,355.9
C2,57,10,4.94,336.76
C2,58,1,5.05,555.78
C2,58,2,5.05,534.8
C2,58,3,5.05,513.9
C2,58,4,5.05,493.0
C2,58,5,5.05,472.0
C2,58,6,5.05,451.1
C2,58,7,5.05,430.2
C2,58,8,5.05,409.2
C2,58,9,5.05,388.3
C2,58,10,5.05,367.38
C2,59,1,5.08,690.93
C2,59,2,5.08,664.9
C2,59,3,5.08,638.9
C2,59,4,5.08,612.9
C2,59,5,5.08,586.8
C2,59,6,5.08,560.8
C2,59,7,5.08,534.8
C2,59,8,5.08,508.8
C2,59,9,5.08,482.7
C2,59,10,5.08,456.71
C2,60,1,5.18,661.47
C2,60,2,5.18,636.6
C2,60,3,5.18,611.6
C2,60,4,5.18,586.7
C2,60,5,5.18,561.8
C2,60,6,5.18,536.9
C2,60,7,5.18,512.0
C2,60,8,5.18,487.1
C2,60,9,5.18,462.2
C2,60,10,5.18,437.24
C2,61,1,5.17,574.86
C2,61,2,5.17,553.2
C2,61,3,5.17,531.6
C2,61,4,5.17,509.9
C2,61,5,5.17,488.3
C2,61,6,5.17,466.6
C2,61,7,5.17,444.9
C2,61,8,5.17,423.3
C2,61,9,5.17,401.6
C2,61,10,5.17,379.99
C2,62,1,5.14,648.69
C2,62,2,5.14,624.3
C2,62,3,5.14,599.8
C2,62,4,5.14,575.4
C2,62,5,5.14,551.0
C2,62,6,5.14,526.5
C2,62,7,5.14,502.1
C2,62,8,5.14,477.7
C2,62,9,5.14,453.2
C2,62,10,5.14,428.79
C2,63,1,5.21,832.0
C2,63,2,5.21,800.7
C2,63,3,5.21,769.3
C2,63,4,5.21,738.0
C2,63,5,5.21,706.7
C2,63,6,5.21,675.3
C2,63,7,5.21,644.0
C2,63,8,5.21,612.6
C2,63,9,5.21,581.3
C2,63,10,5.21,549.97
C2,64,1,5.17,1004.29
C2,64,2,5.17,966.5
C2,64,3,5.17,928.6
C2,64,4,5.17,890.8
C2,64,5,5.17,853.0
C2,64,6,5.17,815.2
C2,64,7,5.17,777.3
C2,64,8,5.17,739.5
C2,64,9,5.17,701.7
C2,64,10,5.17,663.86
C2,65,1,5.15,741.04
C2,65,2,5.15,713.1
C2,65,3,5.15,685.2
C2,65,4,5.15,657.3
C2,65,5,5.15,629.4
C2,65,6,5.15,601.5
C2,65,7,5.15,573.6
C2,65,8,5.15,545.7
C2,65,9,5.15,517.8
C2,65,10,5.15,489.84
C2,66,1,5.29,886.56
C2,66,2,5.29,853.2
C2,66,3,5.29,819.8
C2,66,4,5.29,786.4
C2,66,5,5.29,753.0
C2,66,6,5.29,719.6
C2,66,7,5.29,686.2
C2,66,8,5.29,652.8
C2,66,9,5.29,619.4
C2,66,10,5.29,586.03
C2,67,1,5.41,1073.03
C2,67,2,5.41,1032.6
C2,67,3,5.41,992.2
C2,67,4,5.41,951.8
C2,67,5,5.41,911.4
C2,67,6,5.41,871.0
C2,67,7,5.41,830.5
C2,67,8,5.41,790.1
C2,67,9,5.41,749.7
C2,67,10,5.41,709.29
C2,68,1,5.54,1180.94
C2,68,2,5.54,1136.5
C2,68,3,5.54,1092.0
C2,68,4,5.54,1047.5
C2,68,5,5.54,1003.0
C2,68,6,5.54,958.5
C2,68,7,5.54,914.1
C2,68,8,5.54,869.6
C2,68,9,5.54,825.1
C2,68,10,5.54,780.62
C2,69,1,5.48,909.44
C2,69,2,5.48,875.2
C2,69,3,5.48,840.9
C2,69,4,5.48,806.7
C2,69,5,5.48,772.4
C2,69,6,5.48,738.2
C2,69,7,5.48,703.9
C2,69,8,5.48,669.7
C2,69,9,5.48,635.4
C2,69,10,5.48,601.16
C2,70,1,5.53,1131.85
C2,70,2,5.53,1089.2
C2,70,3,5.53,1046.6
C2,70,4,5.53,1004.0
C2,70,5,5.53,961.3
C2,70,6,5.53,918.7
C2,70,7,5.53,876.1
C2,70,8,5.53,833.4
C2,70,9,5.53,790.8
C2,70,10,5.53,748.17
C2,71,1,5.70,1309.42
C2,71,2,5.70,1260.1
C2,71,3,5.70,1210.8
C2,71,4,5.70,1161.5
C2,71,5,5.70,1112.1
C2,71,6,5.70,1062.8
C2,71,7,5.70,1013.5
C2,71,8,5.70,964.2
C2,71,9,5.70,914.9
C2,71,10,5.70,865.55
C2,72,1,5.78,1356.38
C2,72,2,5.78,1305.3
C2,72,3,5.78,1254.2
C2,72,4,5.78,1203.1
C2,72,5,5.78,1152.0
C2,72,6,5.78,1100.9
C2,72,7,5.78,1049.9
C2,72,8,5.78,998.8
C2,72,9,5.78,947.7
C2,72,10,5.78,896.59
C2,73,1,5.92,1245.5
C2,73,2,5.92,1198.6
C2,73,3,5.92,1151.7
C2,73,4,5.92,1104.8
C2,73,5,5.92,1057.9
C2,73,6,5.92,1010.9
C2,73,7,5.92,964.0
C2,73,8,5.92,917.1
C2,73,9,5.92,870.2
C2,73,10,5.92,823.3
C2,74,1,6.34,1361.48
C2,74,2,6.34,1310.2
C2,74,3,6.34,1258.9
C2,74,4,6.34,1207.6
C2,74,5,6.34,1156.4
C2,74,6,6.34,1105.1
C2,74,7,6.34,1053.8
C2,74,8,6.34,1002.5
C2,74,9,6.34,951.2
C2,74,10,6.34,899.96
C2,75,1,6.36,1505.24
C2,75,2,6.36,1448.5
C2,75,3,6.36,1391.9
C2,75,4,6.36,1335.2
C2,75,5,6.36,1278.5
C2,75,6,6.36,1221.8
C2,75,7,6.36,1165.1
C2,75,8,6.36,1108.4
C2,75,9,6.36,1051.7
C2,75,10,6.36,994.99
C2,76,1,6.41,1593.42
C2,76,2,6.41,1533.4
C2,76,3,6.41,1473.4
C2,76,4,6.41,1413.4
C2,76,5,6.41,1353.4
C2,76,6,6.41,1293.3
C2,76,7,6.41,1233.3
C2,76,8,6.41,1173.3
C2,76,9,6.41,1113.3
C2,76,10,6.41,1053.28
C2,77,1,6.44,1434.01
C2,77,2,6.44,1380.0
C2,77,3,6.44,1326.0
C2,77,4,6.44,1272.0
C2,77,5,6.44,1218.0
C2,77,6,6.44,1163.9
C2,77,7,6.44,1109.9
C2,77,8,6.44,1055.9
C2,77,9,6.44,1001.9
C2,77,10,6.44,947.9
C2,78,1,6.36,1482.08
C2,78,2,6.36,1426.3
C2,78,3,6.36,1370.4
C2,78,4,6.36,1314.6
C2,78,5,6.36,1258.8
C2,78,6,6.36,1203.0
C2,78,7,6.36,1147.1
C2,78,8,6.36,1091.3
C2,78,9,6.36,1035.5
C2,78,10,6.36,979.68
C2,79,1,6.30,1586.2
C2,79,2,6.30,1526.5
C2,79,3,6.30,1466.7
C2,79,4,6.30,1407.0
C2,79,5,6.30,1347.2
C2,79,6,6.30,1287.5
C2,79,7,6.30,1227.7
C2,79,8,6.30,1168.0
C2,79,9,6.30,1108.2
C2,79,10,6.30,1048.5
C2,80,1,6.28,1667.25
C2,80,2,6.28,1604.5
C2,80,3,6.28,1541.7
C2,80,4,6.28,1478.9
C2,80,5,6.28,1416.1
C2,80,6,6.28,1353.3
C2,80,7,6.28,1290.5
C2,80,8,6.28,1227.7
C2,80,9,6.28,1164.9
C2,80,10,6.28,1102.08
C2,81,1,6.26,1588.23
C2,81,2,6.26,1528.4
C2,81,3,6.26,1468.6
C2,81,4,6.26,1408.8
C2,81,5,6.26,1349.0
C2,81,6,6.26,1289.1
C2,81,7,6.26,1229.3
C2,81,8,6.26,1169.5
C2,81,9,6.26,1109.7
C2,81,10,6.26,1049.85
C2,82,1,6.15,1642.05
C2,82,2,6.15,1580.2
C2,82,3,6.15,1518.4
C2,82,4,6.15,1456.5
C2,82,5,6.15,1394.7
C2,82,6,6.15,1332.8
C2,82,7,6.15,1271.0
C2,82,8,6.15,1209.1
C2,82,9,6.15,1147.3
C2,82,10,6.15,1085.42
C2,83,1,6.01,1610.84
C2,83,2,6.01,1550.2
C2,83,3,6.01,1489.5
C2,83,4,6.01,1428.8
C2,83,5,6.01,1368.2
C2,83,6,6.01,1307.5
C2,83,7,6.01,1246.8
C2,83,8,6.01,1186.1
C2,83,9,6.01,1125.5
C2,83,10,6.01,1064.79
C2,84,1,5.89,1605.46
C2,84,2,5.89,1545.0
C2,84,3,5.89,1484.5
C2,84,4,5.89,1424.1
C2,84,5,5.89,1363.6
C2,84,6,5.89,1303.1
C2,84,7,5.89,1242.6
C2,84,8,5.89,1182.2
C2,84,9,5.89,1121.7
C2,84,10,5.89,1061.24
C2,85,1,5.72,1620.93
C2,85,2,5.72,1559.9
C2,85,3,5.72,1498.8
C2,85,4,5.72,1437.8
C2,85,5,5.72,1376.7
C2,85,6,5.72,1315.7
C2,85,7,5.72,1254.6
C2,85,8,5.72,1193.6
C2,85,9,5.72,1132.5
C2,85,10,5.72,1071.46
C2,86,1,5.59,1588.88
C2,86,2,5.59,1529.0
C2,86,3,5.59,1469.2
C2,86,4,5.59,1409.3
C2,86,5,5.59,1349.5
C2,86,6,5.59,1289.7
C2,86,7,5.59,1229.8
C2,86,8,5.59,1170.0
C2,86,9,5.59,1110.1
C2,86,10,5.59,1050.28
C2,87,1,5.36,1552.29
C2,87,2,5.36,1493.8
C2,87,3,5.36,1435.4
C2,87,4,5.36,1376.9
C2,87,5,5.36,1318.4
C2,87,6,5.36,1260.0
C2,87,7,5.36,1201.5
C2,87,8,5.36,1143.0
C2,87,9,5.36,1084.6
C2,87,10,5.36,1026.09
C2,88,1,5.14,1522.65
C2,88,2,5.14,1465.3
C2,88,3,5.14,1408.0
C2,88,4,5.14,1350.6
C2,88,5,5.14,1293.3
C2,88,6,5.14,1235.9
C2,88,7,5.14,1178.6
C2,88,8,5.14,1121.2
C2,88,9,5.14,1063.9
C2,88,10,5.14,1006.5
C2,89,1,5.08,1507.83
C2,89,2,5.08,1451.0
C2,89,3,5.08,1394.2
C2,89,4,5.08,1337.5
C2,89,5,5.08,1280.7
C2,89,6,5.08,1223.9
C2,89,7,5.08,1167.1
C2,89,8,5.08,1110.3
C2,89,9,5.08,1053.5
C2,89,10,5.08,996.7
C2,90,1,4.99,1492.36
C2,90,2,4.99,1436.2
C2,90,3,4.99,1379.9
C2,90,4,4.99,1323.7
C2,90,5,4.99,1267.5
C2,90,6,4.99,1211.3
C2,90,7,4.99,1155.1
C2,90,8,4.99,1098.9
C2,90,9,4.99,1042.7
C2,90,10,4.99,986.48
C2,91,1,4.81,1451.42
C2,91,2,4.81,1396.8
