consumer_id,time_slot,segment_no,quantity_mw,price_yuan_per_mwh
C1,36,8,5.01,797.5
C1,36,9,5.01,756.7
C1,36,10,5.01,715.9
C1,37,1,5.12,1502.74
C1,37,2,5.12,1446.1
C1,37,3,5.12,1389.5
C1,37,4,5.12,1332.9
C1,37,5,5.12,1276.3
C1,37,6,5.12,1219.7
C1,37,7,5.12,1163.1
C1,37,8,5.12,1106.5
C1,37,9,5.12,1049.9
C1,37,10,5.12,993.33
C1,38,1,5.17,1306.36
C1,38,2,5.17,1257.2
C1,38,3,5.17,1208.0
C1,38,4,5.17,1158.8
C1,38,5,5.17,1109.5
C1,38,6,5.17,1060.3
C1,38,7,5.17,1011.1
C1,38,8,5.17,961.9
C1,38,9,5.17,912.7
C1,38,10,5.17,863.53
C1,39,1,5.29,1040.51
C1,39,2,5.29,1001.3
C1,39,3,5.29,962.1
C1,39,4,5.29,922.9
C1,39,5,5.29,883.8
C1,39,6,5.29,844.6
C1,39,7,5.29,805.4
C1,39,8,5.29,766.2
C1,39,9,5.29,727.0
C1,39,10,5.29,687.8
C1,40,1,5.39,827.83
C1,40,2,5.39,796.7
C1,40,3,5.39,765.5
C1,40,4,5.39,734.3
C1,40,5,5.39,703.1
C1,40,6,5.39,671.9
C1,40,7,5.39,640.8
C1,40,8,5.39,609.6
C1,40,9,5.39,578.4
C1,40,10,5.39,547.21
C1,41,1,5.17,1102.67
C1,41,2,5.17,1061.1
C1,41,3,5.17,1019.6
C1,41,4,5.17,978.1
C1,41,5,5.17,936.5
C1,41,6,5.17,895.0
C1,41,7,5.17,853.5
C1,41,8,5.17,811.9
C1,41,9,5.17,770.4
C1,41,10,5.17,728.88
C1,42,1,5.14,926.39
C1,42,2,5.14,891.5
C1,42,3,5.14,856.6
C1,42,4,5.14,821.7
C1,42,5,5.14,786.8
C1,42,6,5.14,751.9
C1,42,7,5.14,717.0
C1,42,8,5.14,682.1
C1,42,9,5.14,647.3
C1,42,10,5.14,612.36
C1,43,1,5.21,761.14
C1,43,2,5.21,732.5
C1,43,3,5.21,703.8
C1,43,4,5.21,675.1
C1,43,5,5.21,646.5
C1,43,6,5.21,617.8
C1,43,7,5.21,589.1
C1,43,8,5.21,560.5
C1,43,9,5.21,531.8
C1,43,10,5.21,503.13
C1,44,1,5.28,555.69
C1,44,2,5.28,534.8
C1,44,3,5.28,513.8
C1,44,4,5.28,492.9
C1,44,5,5.28,472.0
C1,44,6,5.28,451.0
C1,44,7,5.28,430.1
C1,44,8,5.28,409.2
C1,44,9,5.28,388.3
C1,44,10,5.28,367.32
C1,45,1,5.15,804.12
C1,45,2,5.15,773.8
C1,45,3,5.15,743.5
C1,45,4,5.15,713.3
C1,45,5,5.15,683.0
C1,45,6,5.15,652.7
C1,45,7,5.15,622.4
C1,45,8,5.15,592.1
C1,45,9,5.15,561.8
C1,45,10,5.15,531.54
C1,46,1,5.16,667.95
C1,46,2,5.16,642.8
C1,46,3,5.16,617.6
C1,46,4,5.16,592.5
C1,46,5,5.16,567.3
C1,46,6,5.16,542.2
C1,46,7,5.16,517.0
C1,46,8,5.16,491.8
C1,46,9,5.16,466.7
C1,46,10,5.16,441.53
C1,47,1,5.13,648.41
C1,47,2,5.13,624.0
C1,47,3,5.13,599.6
C1,47,4,5.13,575.1
C1,47,5,5.13,550.7
C1,47,6,5.13,526.3
C1,47,7,5.13,501.9
C1,47,8,5.13,477.5
C1,47,9,5.13,453.0
C1,47,10,5.13,428.61
C1,48,1,5.15,508.82
C1,48,2,5.15,489.7
C1,48,3,5.15,470.5
C1,48,4,5.15,451.3
C1,48,5,5.15,432.2
C1,48,6,5.15,413.0
C1,48,7,5.15,393.8
C1,48,8,5.15,374.7
C1,48,9,5.15,355.5
C1,48,10,5.15,336.34
C1,49,1,5.13,639.05
C1,49,2,5.13,615.0
C1,49,3,5.13,590.9
C1,49,4,5.13,566.8
C1,49,5,5.13,542.8
C1,49,6,5.13,518.7
C1,49,7,5.13,494.6
C1,49,8,5.13,470.6
C1,49,9,5.13,446.5
C1,49,10,5.13,422.43
C1,50,1,4.96,531.33
C1,50,2,4.96,511.3
C1,50,3,4.96,491.3
C1,50,4,4.96,471.3
C1,50,5,4.96,451.3
C1,50,6,4.96,431.3
C1,50,7,4.96,411.3
C1,50,8,4.96,391.2
C1,50,9,4.96,371.2
C1,50,10,4.96,351.22
C1,51,1,5.02,463.15
C1,51,2,5.02,445.7
C1,51,3,5.02,428.3
C1,51,4,5.02,410.8
C1,51,5,5.02,393.4
C1,51,6,5.02,375.9
C1,51,7,5.02,358.5
C1,51,8,5.02,341.0
C1,51,9,5.02,323.6
C1,51,10,5.02,306.15
C1,52,1,4.85,418.78
C1,52,2,4.85,403.0
C1,52,3,4.85,387.2
C1,52,4,4.85,371.5
C1,52,5,4.85,355.7
C1,52,6,4.85,339.9
C1,52,7,4.85,324.1
C1,52,8,4.85,308.4
C1,52,9,4.85,292.6
C1,52,10,4.85,276.82
C1,53,1,4.91,490.66
C1,53,2,4.91,472.2
C1,53,3,4.91,453.7
C1,53,4,4.91,435.2
C1,53,5,4.91,416.7
C1,53,6,4.91,398.3
C1,53,7,4.91,379.8
C1,53,8,4.91,361.3
C1,53,9,4.91,342.8
C1,53,10,4.91,324.34
C1,54,1,4.92,503.17
C1,54,2,4.92,484.2
C1,54,3,4.92,465.3
C1,54,4,4.92,446.3
C1,54,5,4.92,427.4
C1,54,6,4.92,408.4
C1,54,7,4.92,389.5
C1,54,8,4.92,370.5
C1,54,9,4.92,351.6
C1,54,10,4.92,332.6
C1,55,1,4.88,463.24
C1,55,2,4.88,445.8
C1,55,3,4.88,428.3
C1,55,4,4.88,410.9
C1,55,5,4.88,393.4
C1,55,6,4.88,376.0
C1,55,7,4.88,358.6
C1,55,8,4.88,341.1
C1,55,9,4.88,323.7
C1,55,10,4.88,306.21
C1,56,1,4.97,444.53
C1,56,2,4.97,427.8
C1,56,3,4.97,411.0
C1,56,4,4.97,394.3
C1,56,5,4.97,377.6
C1,56,6,4.97,360.8
C1,56,7,4.97,344.1
C1,56,8,4.97,327.3
C1,56,9,4.97,310.6
C1,56,10,4.97,293.84
C1,57,1,4.93,504.74
C1,57,2,4.93,485.7
C1,57,3,4.93,466.7
C1,57,4,4.93,447.7
C1,57,5,4.93,428.7
C1,57,6,4.93,409.7
C1,57,7,4.93,390.7
C1,57,8,4.93,371.7
C1,57,9,4.93,352.7
C1,57,10,4.93,333.64
C1,58,1,4.67,579.68
C1,58,2,4.67,557.8
C1,58,3,4.67,536.0
C1,58,4,4.67,514.2
C1,58,5,4.67,492.3
C1,58,6,4.67,470.5
C1,58,7,4.67,448.7
C1,58,8,4.67,426.8
C1,58,9,4.67,405.0
C1,58,10,4.67,383.18
C1,59,1,4.77,662.95
C1,59,2,4.77,638.0
C1,59,3,4.77,613.0
C1,59,4,4.77,588.0
C1,59,5,4.77,563.1
C1,59,6,4.77,538.1
C1,59,7,4.77,513.1
C1,59,8,4.77,488.2
C1,59,9,4.77,463.2
C1,59,10,4.77,438.22
C1,60,1,4.79,754.56
C1,60,2,4.79,726.1
C1,60,3,4.79,697.7
C1,60,4,4.79,669.3
C1,60,5,4.79,640.9
C1,60,6,4.79,612.5
C1,60,7,4.79,584.0
C1,60,8,4.79,555.6
C1,60,9,4.79,527.2
C1,60,10,4.79,498.78
C1,61,1,4.86,558.47
C1,61,2,4.86,537.4
C1,61,3,4.86,516.4
C1,61,4,4.86,495.4
C1,61,5,4.86,474.3
C1,61,6,4.86,453.3
C1,61,7,4.86,432.3
C1,61,8,4.86,411.2
C1,61,9,4.86,390.2
C1,61,10,4.86,369.16
C1,62,1,4.86,760.21
C1,62,2,4.86,731.6
C1,62,3,4.86,702.9
C1,62,4,4.86,674.3
C1,62,5,4.86,645.7
C1,62,6,4.86,617.0
C1,62,7,4.86,588.4
C1,62,8,4.86,559.8
C1,62,9,4.86,531.1
C1,62,10,4.86,502.51
C1,63,1,4.79,951.03
C1,63,2,4.79,915.2
C1,63,3,4.79,879.4
C1,63,4,4.79,843.6
C1,63,5,4.79,807.8
C1,63,6,4.79,771.9
C1,63,7,4.79,736.1
C1,63,8,4.79,700.3
C1,63,9,4.79,664.5
C1,63,10,4.79,628.65
C1,64,1,4.82,1153.8
C1,64,2,4.82,1110.3
C1,64,3,4.82,1066.9
C1,64,4,4.82,1023.4
C1,64,5,4.82,980.0
C1,64,6,4.82,936.5
C1,64,7,4.82,893.1
C1,64,8,4.82,849.6
C1,64,9,4.82,806.1
C1,64,10,4.82,762.68
C1,65,1,4.94,740.95
C1,65,2,4.94,713.0
C1,65,3,4.94,685.1
C1,65,4,4.94,657.2
C1,65,5,4.94,629.3
C1,65,6,4.94,601.4
C1,65,7,4.94,573.5
C1,65,8,4.94,545.6
C1,65,9,4.94,517.7
C1,65,10,4.94,489.78
C1,66,1,5.05,926.21
C1,66,2,5.05,891.3
C1,66,3,5.05,856.4
C1,66,4,5.05,821.6
C1,66,5,5.05,786.7
C1,66,6,5.05,751.8
C1,66,7,5.05,716.9
C1,66,8,5.05,682.0
C1,66,9,5.05,647.1
C1,66,10,5.05,612.24
C1,67,1,5.23,1198.17
C1,67,2,5.23,1153.0
C1,67,3,5.23,1107.9
C1,67,4,5.23,1062.8
C1,67,5,5.23,1017.7
C1,67,6,5.23,972.5
C1,67,7,5.23,927.4
C1,67,8,5.23,882.3
C1,67,9,5.23,837.1
C1,67,10,5.23,792.01
C1,68,1,5.21,1458.18
C1,68,2,5.21,1403.3
C1,68,3,5.21,1348.3
C1,68,4,5.21,1293.4
C1,68,5,5.21,1238.5
C1,68,6,5.21,1183.6
C1,68,7,5.21,1128.6
C1,68,8,5.21,1073.7
C1,68,9,5.21,1018.8
C1,68,10,5.21,963.88
C1,69,1,5.14,896.57
C1,69,2,5.14,862.8
C1,69,3,5.14,829.0
C1,69,4,5.14,795.3
C1,69,5,5.14,761.5
C1,69,6,5.14,727.7
C1,69,7,5.14,694.0
C1,69,8,5.14,660.2
C1,69,9,5.14,626.4
C1,69,10,5.14,592.65
C1,70,1,5.22,1389.36
C1,70,2,5.22,1337.0
C1,70,3,5.22,1284.7
C1,70,4,5.22,1232.4
C1,70,5,5.22,1180.0
C1,70,6,5.22,1127.7
C1,70,7,5.22,1075.4
C1,70,8,5.22,1023.1
C1,70,9,5.22,970.7
C1,70,10,5.22,918.39
C1,71,1,5.41,1662.89
C1,71,2,5.41,1600.3
C1,71,3,5.41,1537.6
C1,71,4,5.41,1475.0
C1,71,5,5.41,1412.4
C1,71,6,5.41,1349.7
C1,71,7,5.41,1287.1
C1,71,8,5.41,1224.5
C1,71,9,5.41,1161.8
C1,71,10,5.41,1099.2
C1,72,1,5.57,1831.39
C1,72,2,5.57,1762.4
C1,72,3,5.57,1693.4
C1,72,4,5.57,1624.5
C1,72,5,5.57,1555.5
C1,72,6,5.57,1486.5
C1,72,7,5.57,1417.5
C1,72,8,5.57,1348.5
C1,72,9,5.57,1279.6
C1,72,10,5.57,1210.58
C1,73,1,5.71,1500.98
C1,73,2,5.71,1444.4
C1,73,3,5.71,1387.9
C1,73,4,5.71,1331.4
C1,73,5,5.71,1274.8
C1,73,6,5.71,1218.3
C1,73,7,5.71,1161.8
C1,73,8,5.71,1105.2
C1,73,9,5.71,1048.7
C1,73,10,5.71,992.17
C1,74,1,5.75,1764.88
C1,74,2,5.75,1698.4
C1,74,3,5.75,1631.9
C1,74,4,5.75,1565.5
C1,74,5,5.75,1499.0
C1,74,6,5.75,1432.5
C1,74,7,5.75,1366.0
C1,74,8,5.75,1299.6
C1,74,9,5.75,1233.1
C1,74,10,5.75,1166.62
C1,75,1,5.71,1933.28
C1,75,2,5.71,1860.5
C1,75,3,5.71,1787.6
C1,75,4,5.71,1714.8
C1,75,5,5.71,1642.0
C1,75,6,5.71,1569.2
C1,75,7,5.71,1496.4
C1,75,8,5.71,1423.6
C1,75,9,5.71,1350.7
C1,75,10,5.71,1277.93
C1,76,1,5.67,2137.16
C1,76,2,5.67,2056.7
C1,76,3,5.67,1976.2
C1,76,4,5.67,1895.7
C1,76,5,5.67,1815.2
C1,76,6,5.67,1734.7
C1,76,7,5.67,1654.2
C1,76,8,5.67,1573.7
C1,76,9,5.67,1493.2
C1,76,10,5.67,1412.7
C1,77,1,5.72,2135.77
C1,77,2,5.72,2055.3
C1,77,3,5.72,1974.9
C1,77,4,5.72,1894.4
C1,77,5,5.72,1814.0
C1,77,6,5.72,1733.6
C1,77,7,5.72,1653.1
C1,77,8,5.72,1572.7
C1,77,9,5.72,1492.2
C1,77,10,5.72,1411.78
C1,78,1,5.60,2304.91
C1,78,2,5.60,2218.1
C1,78,3,5.60,2131.3
C1,78,4,5.60,2044.5
C1,78,5,5.60,1957.7
C1,78,6,5.60,1870.8
C1,78,7,5.60,1784.0
C1,78,8,5.60,1697.2
C1,78,9,5.60,1610.4
C1,78,10,5.60,1523.59
C1,79,1,5.70,2438.86
C1,79,2,5.70,2347.0
C1,79,3,5.70,2255.1
C1,79,4,5.70,2163.3
C1,79,5,5.70,2071.4
C1,79,6,5.70,1979.6
C1,79,7,5.70,1887.7
C1,79,8,5.70,1795.8
C1,79,9,5.70,1704.0
C1,79,10,5.70,1612.12
C1,80,1,5.68,2553.72
C1,80,2,5.68,2457.5
C1,80,3,5.68,2361.3
C1,80,4,5.68,2265.2
C1,80,5,5.68,2169.0
C1,80,6,5.68,2072.8
C1,80,7,5.68,1976.6
C1,80,8,5.68,1880.4
C1,80,9,5.68,1784.2
C1,80,10,5.68,1688.05
C1,81,1,5.51,2835.4
C1,81,2,5.51,2728.6
C1,81,3,5.51,2621.8
C1,81,4,5.51,2515.0
C1,81,5,5.51,2408.2
C1,81,6,5.51,2301.4
C1,81,7,5.51,2194.6
C1,81,8,5.51,2087.8
C1,81,9,5.51,1981.0
C1,81,10,5.51,1874.25
C1,82,1,5.52,2316.4
C1,82,2,5.52,2229.2
C1,82,3,5.52,2141.9
C1,82,4,5.52,2054.7
C1,82,5,5.52,1967.4
C1,82,6,5.52,1880.2
C1,82,7,5.52,1792.9
C1,82,8,5.52,1705.7
C1,82,9,5.52,1618.4
C1,82,10,5.52,1531.18
C1,83,1,5.60,2388.93
C1,83,2,5.60,2299.0
C1,83,3,5.60,2209.0
C1,83,4,5.60,2119.0
C1,83,5,5.60,2029.0
C1,83,6,5.60,1939.0
C1,83,7,5.60,1849.1
C1,83,8,5.60,1759.1
C1,83,9,5.60,1669.1
C1,83,10,5.60,1579.12
C1,84,1,5.51,2556.59
C1,84,2,5.51,2460.3
C1,84,3,5.51,2364.0
C1,84,4,5.51,2267.7
C1,84,5,5.51,2171.4
C1,84,6,5.51,2075.1
C1,84,7,5.51,1978.8
C1,84,8,5.51,1882.5
C1,84,9,5.51,1786.2
C1,84,10,5.51,1689.95
C1,85,1,5.37,2223.03
C1,85,2,5.37,2139.3
C1,85,3,5.37,2055.6
C1,85,4,5.37,1971.8
C1,85,5,5.37,1888.1
C1,85,6,5.37,1804.4
C1,85,7,5.37,1720.7
C1,85,8,5.37,1636.9
C1,85,9,5.37,1553.2
C1,85,10,5.37,1469.46
C1,86,1,5.31,2102.79
C1,86,2,5.31,2023.6
C1,86,3,5.31,1944.4
C1,86,4,5.31,1865.2
C1,86,5,5.31,1786.0
C1,86,6,5.31,1706.8
C1,86,7,5.31,1627.6
C1,86,8,5.31,1548.4
C1,86,9,5.31,1469.2
C1,86,10,5.31,1389.98
C1,87,1,5.27,1958.38
C1,87,2,5.27,1884.6
C1,87,3,5.27,1810.9
C1,87,4,5.27,1737.1
C1,87,5,5.27,1663.3
C1,87,6,5.27,1589.6
C1,87,7,5.27,1515.8
C1,87,8,5.27,1442.0
C1,87,9,5.27,1368.3
C1,87,10,5.27,1294.52
C1,88,1,5.00,1810.92
C1,88,2,5.00,1742.7
C1,88,3,5.00,1674.5
C1,88,4,5.00,1606.3
C1,88,5,5.00,1538.1
C1,88,6,5.00,1469.9
C1,88,7,5.00,1401.7
C1,88,8,5.00,1333.5
C1,88,9,5.00,1265.3
C1,88,10,5.00,1197.05
C1,89,1,4.88,1852.6
C1,89,2,4.88,1782.8
C1,89,3,4.88,1713.0
C1,89,4,4.88,1643.3
C1,89,5,4.88,1573.5
C1,89,6,4.88,1503.7
C1,89,7,4.88,1433.9
C1,89,8,4.88,1364.2
C1,89,9,4.88,1294.4
C1,89,10,4.88,1224.6
C1,90,1,4.73,1801.56
C1,90,2,4.73,1733.7
